Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
GENE	1	GENE	-63	GENE	-4415	X:15751674-15760733	15751674	15760733	15751674	15760733	13E	15592099
GENE	1	GENE	-4415	GENE	3481	X:15756318-15757767	15756318	15757767	15756318	15757767	13E	15592099
GENE	1	GENE	3481	GENE	293	X:15761248-15762663	15761248	15762663	15761248	15762663	13E	15592099
GENE	1	GENE	293	GENE	-4044	X:15762956-15769514	15762956	15769514	15762956	15769514	13E	15592099
GENE	1	GENE	-4044	GENE	3219	X:15765470-15766445	15765470	15766445	15765470	15766445	13E	15592099
GENE	1	GENE	3219	GENE	186	X:15769664-15772985	15769664	15772985	15769664	15772985	13E	15592099
GENE	1	GENE	186	GENE	443	X:15773171-15778703	15773171	15778703	15773171	15778703	13E	15592099
GENE	1	GENE	443	GENE	184	X:15779146-15780214	15779146	15780214	15779146	15780214	13E	15592099
GENE	1	GENE	184	1.688	-1503	X:15780398-15783710	15780398	15783710	15780398	15783710	13E	15592099
1.688	1	GENE	-1503	GENE	1657	X:15782207-15782352	15782207	15782352	15782207	15782352	13E	15592099
GENE	1	1.688	1657	Outcast-2	-238	X:15784009-15785583	15784009	15785583	15784009	15785583	13E	15592099
Outcast-2	1	GENE	-238	GENE	300	X:15785345-15785747	15785345	15785747	15785345	15785747	13E	15592099
GENE	1	Outcast-2	300	GENE	609	X:15786047-15788288	15786047	15788288	15786047	15788288	13E	15592099
GENE	1	GENE	609	GENE	89	X:15788897-15793632	15788897	15793632	15788897	15793632	13E	15592099
GENE	1	GENE	89	GENE	449	X:15793721-15796028	15793721	15796028	15793721	15796028	13E	15592099
GENE	1	GENE	449	GENE	11	X:15796477-15796897	15796477	15796897	15796477	15796897	13F	15795007
GENE	1	GENE	11	GENE	264	X:15796908-15799162	15796908	15799162	15796908	15799162	13F	15795007
GENE	1	GENE	264	GENE	192	X:15799426-15800961	15799426	15800961	15799426	15800961	13F	15795007
GENE	1	GENE	192	GENE	490	X:15801153-15803880	15801153	15803880	15801153	15803880	13F	15795007
GENE	1	GENE	490	GENE	-20229	X:15804370-15827682	15804370	15827682	15804370	15827682	13F	15795007
GENE	1	GENE	-20229	GENE	1606	X:15807453-15807949	15807453	15807949	15807453	15807949	13F	15795007
GENE	1	GENE	1606	Hoana5 288 401	1996	X:15809555-15810947	15809555	15810947	15809555	15810947	13F	15795007
Hoana5 288 401	1	GENE	1996	DODECA	997	X:15812943-15813065	15812943	15813065	15812943	15813065	13F	15795007
DODECA	1	Hoana5 288 401	997	DNA4-1	2300	X:15814062-15814114	15814062	15814114	15814062	15814114	13F	15795007
DNA4-1	1	DODECA	2300	BEL-1	348	X:15816414-15816465	15816414	15816465	15816414	15816465	13F	15795007
BEL-1	1	DNA4-1	348	TART	7622	X:15816813-15816889	15816813	15816889	15816813	15816889	13F	15795007
TART	2	BEL-1	7622	GENE	3208	X:15824511-15824778	15824511	15824666	15824716	15824778	13F	15795007
GENE	1	TART	3208	GENE	111	X:15827986-15835490	15827986	15835490	15827986	15835490	13F	15795007
GENE	1	GENE	111	Helitron-N2	-1107	X:15835601-15836923	15835601	15836923	15835601	15836923	13F	15795007
Helitron-N2	1	GENE	-1107	Transib-1	28	X:15835816-15835852	15835816	15835852	15835816	15835852	13F	15795007
Transib-1	1	Helitron-N2	28	DNAREP1	1011	X:15835880-15835982	15835880	15835982	15835880	15835982	13F	15795007
DNAREP1	1	Transib-1	1011	GENE	609	X:15836993-15837221	15836993	15837221	15836993	15837221	13F	15795007
GENE	1	DNAREP1	609	DNAREP2	92	X:15837830-15841160	15837830	15841160	15837830	15841160	13F	15795007
DNAREP2	1	GENE	92	GENE	150	X:15841252-15841619	15841252	15841619	15841252	15841619	13F	15795007
GENE	1	DNAREP2	150	GENE	331	X:15841769-15844145	15841769	15844145	15841769	15844145	13F	15795007
GENE	1	GENE	331	GENE	1	X:15844476-15847858	15844476	15847858	15844476	15847858	13F	15795007
GENE	1	GENE	1	GENE	473	X:15847859-15849258	15847859	15849258	15847859	15849258	13F	15795007
GENE	1	GENE	473	Jockey-3	-1341	X:15849731-15853175	15849731	15853175	15849731	15853175	13F	15795007
Jockey-3	1	GENE	-1341	BEL-4	105	X:15851834-15851989	15851834	15851989	15851834	15851989	13F	15795007
BEL-4	1	Jockey-3	105	BEL-1	614	X:15852094-15852251	15852094	15852251	15852094	15852251	13F	15795007
BEL-1	1	BEL-4	614	GENE	499	X:15852865-15852922	15852865	15852922	15852865	15852922	13F	15795007
GENE	1	BEL-1	499	GENE	-138	X:15853421-15854970	15853421	15854970	15853421	15854970	13F	15795007
GENE	1	GENE	-138	GENE	311	X:15854832-15857823	15854832	15857823	15854832	15857823	13F	15795007
GENE	1	GENE	311	GENE	736	X:15858134-15859379	15858134	15859379	15858134	15859379	13F	15795007
GENE	1	GENE	736	HeT-A3	-575	X:15860115-15866175	15860115	15866175	15860115	15866175	13F	15795007
HeT-A3	1	GENE	-575	GENE	2488	X:15865600-15865657	15865600	15865657	15865600	15865657	13F	15795007
GENE	1	HeT-A3	2488	GENE	522	X:15868145-15869661	15868145	15869661	15868145	15869661	13F	15795007
GENE	1	GENE	522	GENE	761	X:15870183-15875607	15870183	15875607	15870183	15875607	13F	15795007
GENE	1	GENE	761	Jockey-3	-4083	X:15876368-15887311	15876368	15887311	15876368	15887311	13F	15795007
Jockey-3	1	GENE	-4083	TART	801	X:15883228-15883263	15883228	15883263	15883228	15883263	13F	15795007
TART	1	Jockey-3	801	HeT-A3	2437	X:15884064-15884175	15884064	15884175	15884064	15884175	13F	15795007
HeT-A3	1	TART	2437	GENE	869	X:15886612-15886698	15886612	15886698	15886612	15886698	13F	15795007
GENE	1	HeT-A3	869	GENE	480	X:15887567-15890109	15887567	15890109	15887567	15890109	13F	15795007
GENE	1	GENE	480	Hoana6 1 47	533	X:15890589-15891547	15890589	15891547	15890589	15891547	13F	15795007
Hoana6 1 47	1	GENE	533	GENE	-9	X:15892080-15892125	15892080	15892125	15892080	15892125	13F	15795007
GENE	1	Hoana6 1 47	-9	Helitron-2	-5389	X:15892116-15906716	15892116	15906716	15892116	15906716	13F	15795007
Helitron-2	1	GENE	-5389	DNAREP1	1862	X:15901327-15901384	15901327	15901384	15901327	15901384	13F	15795007
DNAREP1	1	Helitron-2	1862	GENE	3455	X:15903246-15903367	15903246	15903367	15903246	15903367	13F	15795007
GENE	1	DNAREP1	3455	GENE	1194	X:15906822-15909676	15906822	15909676	15906822	15909676	13F	15795007
GENE	1	GENE	1194	GENE	942	X:15910870-15921013	15910870	15921013	15910870	15921013	14A	15907609
GENE	1	GENE	942	GENE	547	X:15921955-15924558	15921955	15924558	15921955	15924558	14A	15907609
GENE	1	GENE	547	GENE	-1742	X:15925105-15928529	15925105	15928529	15925105	15928529	14A	15907609
GENE	1	GENE	-1742	GENE	103	X:15926787-15927082	15926787	15927082	15926787	15927082	14A	15907609
GENE	1	GENE	103	DNAREP1	91	X:15927185-15933867	15927185	15933867	15927185	15933867	14A	15907609
DNAREP1	1	GENE	91	GENE	328	X:15933958-15934167	15933958	15934167	15933958	15934167	14A	15907609
GENE	1	DNAREP1	328	Helitron-1N	-3855	X:15934495-15940451	15934495	15940451	15934495	15940451	14A	15907609
Helitron-1N	1	GENE	-3855	Helitron-1	653	X:15936596-15936636	15936596	15936636	15936596	15936636	14A	15907609
Helitron-1	1	Helitron-1N	653	Helitron-N2	924	X:15937289-15937341	15937289	15937341	15937289	15937341	14A	15907609
Helitron-N2	1	Helitron-1	924	Mariner-3	953	X:15938265-15938541	15938265	15938541	15938265	15938541	14A	15907609
Mariner-3	1	Helitron-N2	953	GENE	1250	X:15939494-15939827	15939494	15939827	15939494	15939827	14A	15907609
GENE	1	Mariner-3	1250	GENE	448	X:15941077-15944449	15941077	15944449	15941077	15944449	14A	15907609
GENE	1	GENE	448	Hoyak2 3 65	362	X:15944897-15946249	15944897	15946249	15944897	15946249	14A	15907609
Hoyak2 3 65	1	GENE	362	GENE	256	X:15946611-15946680	15946611	15946680	15946611	15946680	14A	15907609
GENE	1	Hoyak2 3 65	256	Jockey-3	-24740	X:15946936-15973159	15946936	15973159	15946936	15973159	14A	15907609
Jockey-3	1	GENE	-24740	MINIME	3739	X:15948419-15948571	15948419	15948571	15948419	15948571	14A	15907609
MINIME	1	Jockey-3	3739	DNAREP1	168	X:15952310-15952365	15952310	15952365	15952310	15952365	14A	15907609
DNAREP1	1	MINIME	168	GENE	13272	X:15952533-15952675	15952533	15952675	15952533	15952675	14A	15907609
GENE	1	DNAREP1	13272	P-1	6644	X:15965947-15966038	15965947	15966038	15965947	15966038	14A	15907609
P-1	1	GENE	6644	GENE	822	X:15972682-15972733	15972682	15972733	15972682	15972733	14A	15907609
GENE	1	P-1	822	Helitron-1	-360	X:15973555-15973917	15973555	15973917	15973555	15973917	14A	15907609
Helitron-1	1	GENE	-360	GENE	696	X:15973557-15973729	15973557	15973729	15973557	15973729	14A	15907609
GENE	1	Helitron-1	696	GENE	162	X:15974425-15976706	15974425	15976706	15974425	15976706	14A	15907609
GENE	1	GENE	162	1.688	85	X:15976868-15977660	15976868	15977660	15976868	15977660	14A	15907609
1.688	1	GENE	85	GENE	39	X:15977745-15977928	15977745	15977928	15977745	15977928	14A	15907609
GENE	1	1.688	39	GENE	828	X:15977967-15982944	15977967	15982944	15977967	15982944	14A	15907609
GENE	1	GENE	828	GENE	68	X:15983772-15985405	15983772	15985405	15983772	15985405	14A	15907609
GENE	1	GENE	68	GENE	200	X:15985473-15986808	15985473	15986808	15985473	15986808	14A	15907609
GENE	1	GENE	200	P-1	-2677	X:15987008-15991974	15987008	15991974	15987008	15991974	14A	15907609
P-1	1	GENE	-2677	GENE	3086	X:15989297-15989382	15989297	15989382	15989297	15989382	14A	15907609
GENE	1	P-1	3086	GENE	507	X:15992468-15996509	15992468	15996509	15992468	15996509	14A	15907609
GENE	1	GENE	507	GENE	253	X:15997016-15999698	15997016	15999698	15997016	15999698	14A	15907609
GENE	1	GENE	253	GENE	335	X:15999951-16005812	15999951	16005812	15999951	16005812	14A	15907609
GENE	1	GENE	335	GENE	393	X:16006147-16008721	16006147	16008721	16006147	16008721	14A	15907609
GENE	1	GENE	393	585-XAS	-46763	X:16009114-16061722	16009114	16061722	16009114	16061722	14A	15907609
585-XAS	3	GENE	-46763	585-XAS	1122	X:16014959-16018192	16014959	16015538	16017613	16018192	14A	15907609
585-XAS	5	585-XAS	1122	585-XAS	6405	X:16019314-16023113	16019314	16019912	16022534	16023113	14A	15907609
585-XAS	2	585-XAS	6405	585-XAS	1457	X:16029518-16031261	16029518	16030097	16030682	16031261	14A	15907609
585-XAS	2	585-XAS	1457	585-XAS	2913	X:16032718-16034462	16032718	16033297	16033882	16034462	14A	15907609
585-XAS	2	585-XAS	2913	585-XAS	1575	X:16037375-16039118	16037375	16037954	16038539	16039118	14A	15907609
585-XAS	10	585-XAS	1575	585-XAS	1148	X:16040693-16051009	16040693	16041274	16050444	16051009	14A	15907609
585-XAS	2	585-XAS	1148	585-XAS	2573	X:16052157-16053862	16052157	16052720	16053298	16053862	14A	15907609
585-XAS	1	585-XAS	2573	GENE	4896	X:16056435-16057006	16056435	16057006	16056435	16057006	14A	15907609
GENE	1	585-XAS	4896	GENE	840	X:16061902-16062898	16061902	16062898	16061902	16062898	14A	15907609
GENE	1	GENE	840	1.688	-3379	X:16063738-16070304	16063738	16070304	16063738	16070304	14A	15907609
1.688	2	GENE	-3379	BEL-21	178	X:16066925-16067289	16066925	16067025	16067190	16067289	14A	15907609
BEL-21	1	1.688	178	HeT-A3	266	X:16067467-16067553	16067467	16067553	16067467	16067553	14A	15907609
HeT-A3	1	BEL-21	266	GENE	2457	X:16067819-16067908	16067819	16067908	16067819	16067908	14A	15907609
GENE	1	HeT-A3	2457	GENE	1149	X:16070365-16073568	16070365	16073568	16070365	16073568	14A	15907609
GENE	1	GENE	1149	DNA8-1	-16740	X:16074717-16091495	16074717	16091495	16074717	16091495	14A	15907609
DNA8-1	1	GENE	-16740	GENE	6062	X:16074755-16074861	16074755	16074861	16074755	16074861	14A	15907609
GENE	1	DNA8-1	6062	GENE	2176	X:16080923-16081056	16080923	16081056	16080923	16081056	14A	15907609
GENE	1	GENE	2176	BEL-5	3302	X:16083232-16085751	16083232	16085751	16083232	16085751	14A	15907609
BEL-5	1	GENE	3302	hAT-2	3814	X:16089053-16089091	16089053	16089091	16089053	16089091	14A	15907609
hAT-2	1	BEL-5	3814	GENE	123	X:16092905-16092936	16092905	16092936	16092905	16092936	14A	15907609
GENE	1	hAT-2	123	Jockey-3	-6777	X:16093059-16104946	16093059	16104946	16093059	16104946	14A	15907609
Jockey-3	1	GENE	-6777	Polinton-1	2706	X:16098169-16098268	16098169	16098268	16098169	16098268	14A	15907609
Polinton-1	1	Jockey-3	2706	Transib-1	15125	X:16100974-16101095	16100974	16101095	16100974	16101095	14A	15907609
Transib-1	1	Polinton-1	15125	GENE	1774	X:16116220-16116293	16116220	16116293	16116220	16116293	14B	16113517
GENE	1	Transib-1	1774	REP-2	-3838	X:16118067-16148977	16118067	16148977	16118067	16148977	14B	16113517
REP-2	1	GENE	-3838	Gypsy-3	12596	X:16145139-16145248	16145139	16145248	16145139	16145248	14B	16113517
Gypsy-3	1	REP-2	12596	Gypsy-22	9943	X:16157844-16157891	16157844	16157891	16157844	16157891	14B	16113517
Gypsy-22	1	Gypsy-3	9943	Hoyak2 1 64	20925	X:16167834-16167898	16167834	16167898	16167834	16167898	14B	16113517
Hoyak2 1 64	1	Gypsy-22	20925	GENE	2248	X:16188823-16188886	16188823	16188886	16188823	16188886	14B	16113517
GENE	1	Hoyak2 1 64	2248	GENE	-377	X:16191134-16191631	16191134	16191631	16191134	16191631	14B	16113517
GENE	1	GENE	-377	P-1	4473	X:16191254-16191339	16191254	16191339	16191254	16191339	14B	16113517
P-1	1	GENE	4473	REP-2	8389	X:16195812-16195855	16195812	16195855	16195812	16195855	14B	16113517
REP-2	1	P-1	8389	Gypsy-22	1744	X:16204244-16204402	16204244	16204402	16204244	16204402	14B	16113517
Gypsy-22	1	REP-2	1744	GENE	4357	X:16206146-16206241	16206146	16206241	16206146	16206241	14B	16113517
GENE	1	Gypsy-22	4357	Jockey-6	-5142	X:16210598-16216750	16210598	16216750	16210598	16216750	14B	16113517
Jockey-6	1	GENE	-5142	Homo6 827 873	4758	X:16211608-16211784	16211608	16211784	16211608	16211784	14B	16113517
Homo6 827 873	1	Jockey-6	4758	Hogri1 3002 3074	1196	X:16216542-16216588	16216542	16216588	16216542	16216588	14B	16113517
Hogri1 3002 3074	1	Homo6 827 873	1196	REP-1	86	X:16217784-16217852	16217784	16217852	16217784	16217852	14B	16113517
REP-1	1	Hogri1 3002 3074	86	ROO	4840	X:16217938-16217993	16217938	16217993	16217938	16217993	14B	16113517
ROO	2	REP-1	4840	DNAREP1	14861	X:16222833-16231124	16222833	16229982	16230069	16231124	14B	16113517
DNAREP1	1	ROO	14861	1.688	1247	X:16245985-16246055	16245985	16246055	16245985	16246055	14B	16113517
1.688	2	DNAREP1	1247	GENE	6368	X:16247302-16247640	16247302	16247419	16247427	16247640	14B	16113517
GENE	1	1.688	6368	Helitron-N1	150	X:16254008-16254117	16254008	16254117	16254008	16254117	14B	16113517
Helitron-N1	1	GENE	150	GENE	238	X:16254267-16254434	16254267	16254434	16254267	16254434	14B	16113517
GENE	1	Helitron-N1	238	DNAREP1	209	X:16254672-16254863	16254672	16254863	16254672	16254863	14B	16113517
DNAREP1	1	GENE	209	REP-2	4705	X:16255072-16255149	16255072	16255149	16255072	16255149	14B	16113517
REP-2	1	DNAREP1	4705	DNAREP1	2340	X:16259854-16259937	16259854	16259937	16259854	16259937	14B	16113517
DNAREP1	1	REP-2	2340	GENE	2833	X:16262277-16262409	16262277	16262409	16262277	16262409	14B	16113517
GENE	1	DNAREP1	2833	GENE	470	X:16265242-16266537	16265242	16266537	16265242	16266537	14B	16113517
GENE	1	GENE	470	1.688	-6742	X:16267007-16276180	16267007	16276180	16267007	16276180	14B	16113517
1.688	2	GENE	-6742	GENE	1032	X:16269438-16269919	16269438	16269783	16269790	16269919	14B	16113517
GENE	1	1.688	1032	HeT-A3	1205	X:16270951-16273815	16270951	16273815	16270951	16273815	14B	16113517
HeT-A3	1	GENE	1205	GENE	1189	X:16275020-16275081	16275020	16275081	16275020	16275081	14B	16113517
GENE	1	HeT-A3	1189	GENE	741	X:16276270-16277587	16276270	16277587	16276270	16277587	14B	16113517
GENE	1	GENE	741	GENE	335	X:16278328-16285618	16278328	16285618	16278328	16285618	14B	16113517
GENE	1	GENE	335	GENE	-2245	X:16285953-16288533	16285953	16288533	16285953	16288533	14B	16113517
GENE	1	GENE	-2245	Gypsy6-I	645	X:16286288-16286988	16286288	16286988	16286288	16286988	14B	16113517
Gypsy6-I	1	GENE	645	GENE	1132	X:16287633-16287678	16287633	16287678	16287633	16287678	14B	16113517
GENE	1	Gypsy6-I	1132	Gypsy-22	-71	X:16288810-16293520	16288810	16293520	16288810	16293520	14B	16113517
Gypsy-22	1	GENE	-71	GENE	338	X:16293449-16293515	16293449	16293515	16293449	16293515	14B	16113517
GENE	1	Gypsy-22	338	GENE	-1047	X:16293853-16297718	16293853	16297718	16293853	16297718	14B	16113517
GENE	1	GENE	-1047	GENE	562	X:16296671-16303308	16296671	16303308	16296671	16303308	14B	16113517
GENE	1	GENE	562	GENE	-465	X:16303870-16307377	16303870	16307377	16303870	16307377	14B	16113517
GENE	1	GENE	-465	GENE	-1635	X:16306912-16308667	16306912	16308667	16306912	16308667	14B	16113517
GENE	1	GENE	-1635	GENE	1130	X:16307032-16308687	16307032	16308687	16307032	16308687	14B	16113517
GENE	1	GENE	1130	GENE	571	X:16309817-16313138	16309817	16313138	16309817	16313138	14B	16113517
GENE	1	GENE	571	GENE	-77	X:16313709-16317750	16313709	16317750	16313709	16317750	14B	16113517
GENE	1	GENE	-77	GENE	1061	X:16317673-16320370	16317673	16320370	16317673	16320370	14B	16113517
GENE	1	GENE	1061	GENE	55	X:16321431-16323231	16321431	16323231	16321431	16323231	14B	16113517
GENE	1	GENE	55	GENE	-5	X:16323286-16325768	16323286	16325768	16323286	16325768	14B	16113517
GENE	1	GENE	-5	GENE	-86	X:16325763-16328523	16325763	16328523	16325763	16328523	14B	16113517
GENE	1	GENE	-86	GENE	522	X:16328437-16330759	16328437	16330759	16328437	16330759	14B	16113517
GENE	1	GENE	522	Mariner-4	-748	X:16331281-16333600	16331281	16333600	16331281	16333600	14B	16113517
Mariner-4	1	GENE	-748	GENE	689	X:16332852-16332923	16332852	16332923	16332852	16332923	14B	16113517
GENE	1	Mariner-4	689	Gypsy8-I	-4360	X:16333612-16340624	16333612	16340624	16333612	16340624	14B	16113517
Gypsy8-I	1	GENE	-4360	ROO	4334	X:16336264-16336389	16336264	16336389	16336264	16336389	14B	16113517
ROO	2	Gypsy8-I	4334	GENE	494	X:16340723-16349821	16340723	16348679	16348766	16349821	14B	16113517
GENE	1	ROO	494	GENE	214	X:16350315-16356482	16350315	16356482	16350315	16356482	14B	16113517
GENE	1	GENE	214	GENE	104	X:16356696-16359039	16356696	16359039	16356696	16359039	14B	16113517
GENE	1	GENE	104	GENE	294	X:16359143-16361275	16359143	16361275	16359143	16361275	14B	16113517
GENE	1	GENE	294	Helitron-2N	-2944	X:16361569-16371547	16361569	16371547	16361569	16371547	14B	16113517
Helitron-2N	1	GENE	-2944	Helitron-2	86	X:16368603-16368664	16368603	16368664	16368603	16368664	14C	16363597
Helitron-2	1	Helitron-2N	86	DNAREP1	16	X:16368750-16368814	16368750	16368814	16368750	16368814	14C	16363597
DNAREP1	2	Helitron-2	16	GENE	4087	X:16368830-16368999	16368830	16368925	16368955	16368999	14C	16363597
GENE	1	DNAREP1	4087	BEL-1	-7176	X:16373086-16381782	16373086	16381782	16373086	16381782	14C	16363597
BEL-1	1	GENE	-7176	GENE	7312	X:16374606-16374642	16374606	16374642	16374606	16374642	14C	16363597
GENE	1	BEL-1	7312	GENE	370	X:16381954-16384908	16381954	16384908	16381954	16384908	14C	16363597
GENE	1	GENE	370	GENE	118	X:16385278-16388702	16385278	16388702	16385278	16388702	14C	16363597
GENE	1	GENE	118	GENE	260	X:16388820-16391438	16388820	16391438	16388820	16391438	14C	16363597
GENE	1	GENE	260	GENE	-68	X:16391698-16399850	16391698	16399850	16391698	16399850	14C	16363597
GENE	1	GENE	-68	GENE	387	X:16399782-16405122	16399782	16405122	16399782	16405122	14C	16363597
GENE	1	GENE	387	GENE	395	X:16405509-16414651	16405509	16414651	16405509	16414651	14C	16363597
GENE	1	GENE	395	GENE	-627	X:16415046-16417585	16415046	16417585	16415046	16417585	14C	16363597
GENE	1	GENE	-627	GENE	566	X:16416958-16422265	16416958	16422265	16416958	16422265	14C	16363597
GENE	1	GENE	566	Jockey-3	-15165	X:16422831-16438454	16422831	16438454	16422831	16438454	14C	16363597
Jockey-3	1	GENE	-15165	HeT-A3	4944	X:16423289-16423495	16423289	16423495	16423289	16423495	14C	16363597
HeT-A3	1	Jockey-3	4944	Jockey-3	1027	X:16428439-16428507	16428439	16428507	16428439	16428507	14C	16363597
Jockey-3	2	HeT-A3	1027	GENE	7635	X:16429534-16429786	16429534	16429662	16429695	16429786	14C	16363597
GENE	1	Jockey-3	7635	GENE	137	X:16437421-16441296	16437421	16441296	16437421	16441296	14C	16363597
GENE	1	GENE	137	GENE	-191	X:16441433-16445367	16441433	16445367	16441433	16445367	14C	16363597
GENE	1	GENE	-191	1.688	146	X:16445176-16446993	16445176	16446993	16445176	16446993	14C	16363597
1.688	2	GENE	146	GENE	121	X:16447139-16447447	16447139	16447247	16447266	16447447	14C	16363597
GENE	1	1.688	121	GENE	363	X:16447568-16448302	16447568	16448302	16447568	16448302	14C	16363597
GENE	1	GENE	363	GENE	55	X:16448665-16454972	16448665	16454972	16448665	16454972	14C	16363597
GENE	1	GENE	55	MDG3	-40395	X:16455027-16533096	16455027	16533096	16455027	16533096	14C	16363597
MDG3	3	GENE	-40395	R1-1	24364	X:16492701-16498220	16492701	16492967	16497954	16498220	14D	16456350
R1-1	2	MDG3	24364	GENE	47	X:16522584-16522920	16522584	16522763	16522842	16522920	14E	16520530
GENE	1	R1-1	47	TART	1873	X:16522967-16525415	16522967	16525415	16522967	16525415	14E	16520530
TART	1	GENE	1873	Gypsy-22	5188	X:16527288-16527526	16527288	16527526	16527288	16527526	14E	16520530
