Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
1.688	2	GENE	5888	DOC 459 4703	1283	X:13902456-13903050	13902456	13902724	13902729	13903050	12C	13757666
DOC 459 4703	1	1.688	1283	Jockey-3	22067	X:13904333-13908579	13904333	13908579	13904333	13908579	12D	13903439
Jockey-3	1	DOC 459 4703	22067	GENE	8198	X:13930646-13930712	13930646	13930712	13930646	13930712	12D	13903439
GENE	1	Jockey-3	8198	1.688	-35736	X:13938910-13976226	13938910	13976226	13938910	13976226	12D	13903439
1.688	2	GENE	-35736	Galileo	19610	X:13940490-13941156	13940490	13940806	13940808	13941156	12D	13903439
Galileo	1	1.688	19610	Homo6 827 874	15736	X:13960766-13960794	13960766	13960794	13960766	13960794	12D	13903439
Homo6 827 874	1	Galileo	15736	1.688	6704	X:13976530-13976576	13976530	13976576	13976530	13976576	12D	13903439
1.688	4	Homo6 827 874	6704	HelitronN-1	406	X:13983280-13984194	13983280	13983601	13984154	13984194	12D	13903439
HelitronN-1	1	1.688	406	GENE	1157	X:13984600-13984690	13984600	13984690	13984600	13984690	12D	13903439
GENE	1	HelitronN-1	1157	R1	-6642	X:13985847-13993507	13985847	13993507	13985847	13993507	12D	13903439
R1	1	GENE	-6642	Helitron-N2	2624	X:13986865-13986990	13986865	13986990	13986865	13986990	12D	13903439
Helitron-N2	1	R1	2624	Copia-1	12828	X:13989614-13989669	13989614	13989669	13989614	13989669	12D	13903439
Copia-1	1	Helitron-N2	12828	GENE	6776	X:14002497-14002571	14002497	14002571	14002497	14002571	12D	13903439
GENE	1	Copia-1	6776	Gypsy-3	10204	X:14009347-14010448	14009347	14010448	14009347	14010448	12D	13903439
Gypsy-3	1	GENE	10204	1.688	5100	X:14020652-14020687	14020652	14020687	14020652	14020687	12D	13903439
1.688	4	Gypsy-3	5100	Gypsy-10	38469	X:14025787-14027119	14025787	14026142	14026905	14027119	12D	13903439
Gypsy-10	1	1.688	38469	1.688	6417	X:14065588-14065639	14065588	14065639	14065588	14065639	12D	13903439
1.688	4	Gypsy-10	6417	Homo6 803 871	274	X:14072056-14073423	14072056	14072167	14073250	14073423	12D	13903439
Homo6 803 871	1	1.688	274	HOBO 1 312	1949	X:14073697-14073759	14073697	14073759	14073697	14073759	12D	13903439
HOBO 1 312	1	Homo6 803 871	1949	PROTOP 17 75	48	X:14075708-14076047	14075708	14076047	14075708	14076047	12D	13903439
PROTOP 17 75	1	HOBO 1 312	48	PROTOP 312 462	167	X:14076095-14076164	14076095	14076164	14076095	14076164	12D	13903439
PROTOP 312 462	1	PROTOP 17 75	167	HOBO 2673 3016	18	X:14076331-14076510	14076331	14076510	14076331	14076510	12D	13903439
HOBO 2673 3016	1	PROTOP 312 462	18	Jockey-3	5588	X:14076528-14076843	14076528	14076843	14076528	14076843	12D	13903439
Jockey-3	1	HOBO 2673 3016	5588	Gypsy-22	2023	X:14082431-14082481	14082431	14082481	14082431	14082481	12E	14080988
Gypsy-22	1	Jockey-3	2023	GENE	4088	X:14084504-14084584	14084504	14084584	14084504	14084584	12E	14080988
GENE	1	Gypsy-22	4088	Helitron-1	-971	X:14088672-14090245	14088672	14090245	14088672	14090245	12E	14080988
Helitron-1	1	GENE	-971	GENE	825	X:14089274-14089383	14089274	14089383	14089274	14089383	12E	14080988
GENE	1	Helitron-1	825	DNAREP1	114	X:14090208-14091037	14090208	14091037	14090208	14091037	12E	14080988
DNAREP1	2	GENE	114	GENE	188	X:14091151-14091665	14091151	14091355	14091420	14091665	12E	14080988
GENE	2	DNAREP1	188	Gypsy6-I	-12583	X:14091853-14110313	14091853	14092799	14092919	14110313	12E	14080988
Gypsy6-I	1	GENE	-12583	P-1	9223	X:14097730-14097846	14097730	14097846	14097730	14097846	12E	14080988
P-1	1	Gypsy6-I	9223	GENE	4586	X:14107069-14107206	14107069	14107206	14107069	14107206	12E	14080988
GENE	1	P-1	4586	1.688	-43615	X:14111792-14156605	14111792	14156605	14111792	14156605	12E	14080988
1.688	2	GENE	-43615	RSP-LIKE	167	X:14112990-14113407	14112990	14113219	14113247	14113407	12E	14080988
RSP-LIKE	5	1.688	167	1.688	-3	X:14113574-14114284	14113574	14113725	14114198	14114284	12E	14080988
1.688	2	RSP-LIKE	-3	P-1	13555	X:14114281-14114758	14114281	14114630	14114645	14114758	12E	14080988
P-1	1	1.688	13555	BEL-5	2040	X:14128313-14128396	14128313	14128396	14128313	14128396	12E	14080988
BEL-5	1	P-1	2040	Helitron-1N1	7399	X:14130436-14130477	14130436	14130477	14130436	14130477	12E	14080988
Helitron-1N1	1	BEL-5	7399	BEL-19	7754	X:14137876-14137949	14137876	14137949	14137876	14137949	12E	14080988
BEL-19	1	Helitron-1N1	7754	HOBO 2897 3015	12411	X:14145703-14145747	14145703	14145747	14145703	14145747	12E	14080988
HOBO 2897 3015	1	BEL-19	12411	1.688	5006	X:14158158-14158276	14158158	14158276	14158158	14158276	12E	14080988
1.688	2	HOBO 2897 3015	5006	RSP-LIKE	-3	X:14163282-14163693	14163282	14163328	14163343	14163693	12E	14080988
RSP-LIKE	13	1.688	-3	1.688	167	X:14163690-14165711	14163690	14163767	14165560	14165711	12E	14080988
1.688	2	RSP-LIKE	167	Invader2	7387	X:14165878-14166408	14165878	14166038	14166060	14166408	12E	14080988
Invader2	1	1.688	7387	Helitron-N2	7619	X:14173795-14173856	14173795	14173856	14173795	14173856	12E	14080988
Helitron-N2	1	Invader2	7619	GENE	3351	X:14181475-14181557	14181475	14181557	14181475	14181557	12E	14080988
GENE	1	Helitron-N2	3351	1.688	15579	X:14184908-14186741	14184908	14186741	14184908	14186741	12E	14080988
1.688	1	GENE	15579	DNA3-1	4514	X:14202320-14202531	14202320	14202531	14202320	14202531	12E	14080988
DNA3-1	1	1.688	4514	GENE	-205	X:14207045-14207284	14207045	14207284	14207045	14207284	12E	14080988
GENE	1	DNA3-1	-205	Jockey-6	6342	X:14207079-14208380	14207079	14208380	14207079	14208380	12E	14080988
Jockey-6	1	GENE	6342	DNAREP1	8808	X:14214722-14214810	14214722	14214810	14214722	14214810	12E	14080988
DNAREP1	1	Jockey-6	8808	Copia-4	2662	X:14223618-14224431	14223618	14224431	14223618	14224431	12E	14080988
Copia-4	1	DNAREP1	2662	Gypsy-23	8414	X:14227093-14227139	14227093	14227139	14227093	14227139	12E	14080988
Gypsy-23	1	Copia-4	8414	TART	74	X:14235553-14235666	14235553	14235666	14235553	14235666	12E	14080988
TART	1	Gypsy-23	74	Gypsy8-I	1358	X:14235740-14235799	14235740	14235799	14235740	14235799	12E	14080988
Gypsy8-I	1	TART	1358	Gypsy-62	17142	X:14237157-14237263	14237157	14237263	14237157	14237263	12E	14080988
Gypsy-62	1	Gypsy8-I	17142	GENE	7101	X:14254405-14254468	14254405	14254468	14254405	14254468	12E	14080988
GENE	1	Gypsy-62	7101	Transib-1	722	X:14261569-14269799	14261569	14269799	14261569	14269799	12E	14080988
Transib-1	1	GENE	722	DNAREP1	1	X:14270521-14270531	14270521	14270531	14270521	14270531	12E	14080988
DNAREP1	1	Transib-1	1	DNAREP1	3151	X:14270532-14270782	14270532	14270782	14270532	14270782	12E	14080988
DNAREP1	1	DNAREP1	3151	GENE	4474	X:14273933-14274097	14273933	14274097	14273933	14274097	12E	14080988
GENE	3	DNAREP1	4474	Helitron-N1	309	X:14278571-14282276	14278571	14279038	14281150	14282276	12E	14080988
Helitron-N1	1	GENE	309	Transib-1	1	X:14282585-14282634	14282585	14282634	14282585	14282634	12E	14080988
Transib-1	1	Helitron-N1	1	GENE	215	X:14282635-14282645	14282635	14282645	14282635	14282645	12E	14080988
GENE	1	Transib-1	215	DNAREP1	424	X:14282860-14284544	14282860	14284544	14282860	14284544	12E	14080988
DNAREP1	1	GENE	424	GENE	492	X:14284968-14285165	14284968	14285165	14284968	14285165	12E	14080988
GENE	1	DNAREP1	492	Jockey-3	-30662	X:14285657-14318593	14285657	14318593	14285657	14318593	12E	14080988
Jockey-3	1	GENE	-30662	Jockey-3	1532	X:14287931-14288012	14287931	14288012	14287931	14288012	12E	14080988
Jockey-3	1	Jockey-3	1532	Jockey-2	2180	X:14289544-14289646	14289544	14289646	14289544	14289646	12E	14080988
Jockey-2	1	Jockey-3	2180	Helitron-2	21478	X:14291826-14291878	14291826	14291878	14291826	14291878	12E	14080988
Helitron-2	1	Jockey-2	21478	DNAREP1	0	X:14313356-14313408	14313356	14313408	14313356	14313408	12E	14080988
DNAREP1	1	Helitron-2	0	GENE	5736	X:14313408-14313642	14313408	14313642	14313408	14313642	12E	14080988
GENE	1	DNAREP1	5736	GENE	1391	X:14319378-14324473	14319378	14324473	14319378	14324473	12E	14080988
GENE	6	GENE	1391	TART	15032	X:14325864-14341273	14325864	14328395	14339159	14341273	12E	14080988
TART	1	GENE	15032	ROO	19253	X:14356305-14356450	14356305	14356450	14356305	14356450	12E	14080988
ROO	1	TART	19253	1.688	23	X:14375703-14384778	14375703	14384778	14375703	14384778	12E	14080988
1.688	1	ROO	23	GENE	17343	X:14384801-14384981	14384801	14384981	14384801	14384981	12E	14080988
GENE	4	1.688	17343	1.688	841	X:14402324-14414470	14402324	14406122	14412441	14414470	12E	14080988
1.688	2	GENE	841	GENE	2673	X:14415311-14415838	14415311	14415649	14415656	14415838	12E	14080988
GENE	1	1.688	2673	GENE	3652	X:14418511-14422722	14418511	14422722	14418511	14422722	12E	14080988
GENE	1	GENE	3652	GENE	4730	X:14426374-14428065	14426374	14428065	14426374	14428065	12E	14080988
GENE	1	GENE	4730	GENE	2185	X:14432795-14441737	14432795	14441737	14432795	14441737	12E	14080988
GENE	2	GENE	2185	LINEJ1	-61712	X:14443922-14508509	14443922	14444938	14445438	14508509	12E	14080988
LINEJ1	1	GENE	-61712	Helitron-1	99	X:14446797-14446856	14446797	14446856	14446797	14446856	12E	14080988
Helitron-1	1	LINEJ1	99	Gypsy-22	9286	X:14446955-14447000	14446955	14447000	14446955	14447000	12E	14080988
Gypsy-22	1	Helitron-1	9286	DNAREP1	13408	X:14456286-14456335	14456286	14456335	14456286	14456335	12E	14080988
DNAREP1	1	Gypsy-22	13408	Helitron-N2	5008	X:14469743-14469824	14469743	14469824	14469743	14469824	12E	14080988
Helitron-N2	1	DNAREP1	5008	ROO	8769	X:14474832-14474915	14474832	14474915	14474832	14474915	12E	14080988
ROO	2	Helitron-N2	8769	P-1	15213	X:14483684-14492760	14483684	14491642	14491733	14492760	12E	14080988
P-1	1	ROO	15213	GENE	607	X:14507973-14508059	14507973	14508059	14507973	14508059	12E	14080988
GENE	1	P-1	607	Helitron-1	-36804	X:14508666-14553311	14508666	14553311	14508666	14553311	12E	14080988
Helitron-1	1	GENE	-36804	FB4	4164	X:14516507-14516589	14516507	14516589	14516507	14516589	12F	14510751
FB4	1	Helitron-1	4164	FB4	6015	X:14520753-14520943	14520753	14520943	14520753	14520943	12F	14510751
FB4	1	FB4	6015	GENE	7356	X:14526958-14527025	14526958	14527025	14526958	14527025	12F	14510751
GENE	1	FB4	7356	DNAREP1	-3534	X:14534381-14541774	14534381	14541774	14534381	14541774	12F	14510751
DNAREP1	1	GENE	-3534	UVIR	12991	X:14538240-14538685	14538240	14538685	14538240	14538685	12F	14510751
UVIR	1	DNAREP1	12991	GENE	1898	X:14551676-14551717	14551676	14551717	14551676	14551717	12F	14510751
GENE	4	UVIR	1898	Gypsy-10	2449	X:14553615-14565908	14553615	14554787	14559721	14565908	12F	14510751
Gypsy-10	1	GENE	2449	Gypsy-9	404	X:14568357-14568418	14568357	14568418	14568357	14568418	12F	14510751
Gypsy-9	1	Gypsy-10	404	GENE	3484	X:14568822-14568925	14568822	14568925	14568822	14568925	12F	14510751
GENE	4	Gypsy-9	3484	GENE	1052	X:14572409-14578232	14572409	14573376	14575719	14578232	12F	14510751
GENE	2	GENE	1052	Gypsy8-I	15110	X:14579284-14585520	14579284	14603318	14584958	14585520	12F	14510751
Gypsy8-I	1	GENE	15110	GENE	2035	X:14600630-14600828	14600630	14600828	14600630	14600828	12F	14510751
GENE	1	Gypsy8-I	2035	Helitron-2	-3001	X:14602863-14606114	14602863	14606114	14602863	14606114	12F	14510751
Helitron-2	1	GENE	-3001	GENE	12029	X:14603113-14603186	14603113	14603186	14603113	14603186	12F	14510751
GENE	1	Helitron-2	12029	GENE	1367	X:14615215-14626587	14615215	14626587	14615215	14626587	12F	14510751
GENE	2	GENE	1367	Jockey-6	-19797	X:14627954-14652252	14627954	14628732	14629350	14652252	12F	14510751
Jockey-6	1	GENE	-19797	1.688	3202	X:14632455-14632589	14632455	14632589	14632455	14632589	12F	14510751
1.688	1	Jockey-6	3202	Helitron-2	5510	X:14635791-14635932	14635791	14635932	14635791	14635932	12F	14510751
Helitron-2	1	1.688	5510	Helitron-1	56	X:14641442-14641502	14641442	14641502	14641442	14641502	12F	14510751
Helitron-1	1	Helitron-2	56	MINIME	1	X:14641558-14641633	14641558	14641633	14641558	14641633	12F	14510751
MINIME	1	Helitron-1	1	Jockey-15	776	X:14641634-14641659	14641634	14641659	14641634	14641659	12F	14510751
Jockey-15	1	MINIME	776	Jockey-3	4299	X:14642435-14642503	14642435	14642503	14642435	14642503	12F	14510751
Jockey-3	1	Jockey-15	4299	TART	11219	X:14646802-14646922	14646802	14646922	14646802	14646922	12F	14510751
TART	1	Jockey-3	11219	GENE	5796	X:14658141-14658221	14658141	14658221	14658141	14658221	12F	14510751
GENE	1	TART	5796	TART	-11971	X:14664017-14678391	14664017	14678391	14664017	14678391	12F	14510751
TART	1	GENE	-11971	Jockey-6	163	X:14666420-14666549	14666420	14666549	14666420	14666549	12F	14510751
Jockey-6	1	TART	163	DOC6	23700	X:14666712-14666776	14666712	14666776	14666712	14666776	12F	14510751
DOC6	1	Jockey-6	23700	1.688	917	X:14690476-14690675	14690476	14690675	14690476	14690675	12F	14510751
1.688	1	DOC6	917	GENE	423	X:14691592-14691684	14691592	14691684	14691592	14691684	12F	14510751
GENE	1	1.688	423	1.688	-1823	X:14692107-14694761	14692107	14694761	14692107	14694761	12F	14510751
1.688	3	GENE	-1823	GENE	7366	X:14692938-14693845	14692938	14693161	14693517	14693845	12F	14510751
GENE	1	1.688	7366	1.688	8458	X:14701211-14702287	14701211	14702287	14701211	14702287	12F	14510751
1.688	1	GENE	8458	GENE	180	X:14710745-14710835	14710745	14710835	14710745	14710835	12F	14510751
GENE	1	1.688	180	1.688	415	X:14711015-14711679	14711015	14711679	14711015	14711679	12F	14510751
1.688	8	GENE	415	GENE	653	X:14712094-14714420	14712094	14712343	14714290	14714420	12F	14510751
GENE	1	1.688	653	Gypsy-4	3930	X:14715073-14715698	14715073	14715698	14715073	14715698	12F	14510751
Gypsy-4	6	GENE	3930	BLOOD	491	X:14719628-14727072	14719628	14719732	14726894	14727072	12F	14510751
BLOOD	1	Gypsy-4	491	Mariner-1	1	X:14727563-14728082	14727563	14728082	14727563	14728082	12F	14510751
Mariner-1	1	BLOOD	1	BLOOD	1	X:14728083-14729754	14728083	14729754	14728083	14729754	12F	14510751
BLOOD	2	Mariner-1	1	GENE	1081	X:14729755-14736628	14729755	14736227	14736228	14736628	12F	14510751
GENE	1	BLOOD	1081	Jockey-2	6947	X:14737709-14738400	14737709	14738400	14737709	14738400	12F	14510751
Jockey-2	1	GENE	6947	Jockey-1	52	X:14745347-14745438	14745347	14745438	14745347	14745438	12F	14510751
Jockey-1	1	Jockey-2	52	GENE	6863	X:14745490-14745808	14745490	14745808	14745490	14745808	12F	14510751
GENE	1	Jockey-1	6863	REP-2	230	X:14752671-14753704	14752671	14753704	14752671	14753704	12F	14510751
REP-2	1	GENE	230	BEL-5	6567	X:14753934-14753983	14753934	14753983	14753934	14753983	12F	14510751
BEL-5	1	REP-2	6567	BEL1-I	1	X:14760550-14760600	14760550	14760600	14760550	14760600	12F	14510751
BEL1-I	1	BEL-5	1	Gypsy6-I	10241	X:14760601-14760616	14760601	14760616	14760601	14760616	12F	14510751
Gypsy6-I	1	BEL1-I	10241	GENE	8923	X:14770857-14770909	14770857	14770909	14770857	14770909	12F	14510751
GENE	1	Gypsy6-I	8923	R1	-146	X:14779832-14780263	14779832	14780263	14779832	14780263	12F	14510751
R1	1	GENE	-146	Homo6 829 871	3821	X:14780117-14780222	14780117	14780222	14780117	14780222	12F	14510751
Homo6 829 871	1	R1	3821	GENE	16419	X:14784043-14784085	14784043	14784085	14784043	14784085	12F	14510751
GENE	1	Homo6 829 871	16419	Helitron-1N1	569	X:14800504-14804395	14800504	14804395	14800504	14804395	12F	14510751
Helitron-1N1	1	GENE	569	GENE	30	X:14804964-14805036	14804964	14805036	14804964	14805036	12F	14510751
GENE	1	Helitron-1N1	30	Helena	-9012	X:14805066-14826245	14805066	14826245	14805066	14826245	12F	14510751
Helena	1	GENE	-9012	GENE	9351	X:14817233-14817321	14817233	14817321	14817233	14817321	12F	14510751
GENE	1	Helena	9351	GENE	1492	X:14826672-14833934	14826672	14833934	14826672	14833934	12F	14510751
GENE	4	GENE	1492	hAT-1	86	X:14835426-14849211	14835426	14838072	14847638	14849211	12F	14510751
hAT-1	1	GENE	86	Hoana5 2 268	1	X:14849297-14849339	14849297	14849339	14849297	14849339	12F	14510751
Hoana5 2 268	1	hAT-1	1	GENE	255	X:14849340-14849595	14849340	14849595	14849340	14849595	12F	14510751
GENE	2	Hoana5 2 268	255	P-1	-21190	X:14849850-14883577	14849850	14854647	14854857	14883577	12F	14510751
P-1	1	GENE	-21190	Hoana5 289 362	12900	X:14862387-14862450	14862387	14862450	14862387	14862450	12F	14510751
Hoana5 289 362	1	P-1	12900	P-1	1535	X:14875350-14875418	14875350	14875418	14875350	14875418	13A	14873202
P-1	1	Hoana5 289 362	1535	GENE	7877	X:14876953-14877023	14876953	14877023	14876953	14877023	13A	14873202
GENE	1	P-1	7877	GENE	2079	X:14884900-14888433	14884900	14888433	14884900	14888433	13A	14873202
GENE	1	GENE	2079	Gypsy-8	-46074	X:14890512-14939880	14890512	14939880	14890512	14939880	13A	14873202
Gypsy-8	1	GENE	-46074	DNAREP1	19001	X:14893806-14893896	14893806	14893896	14893806	14893896	13A	14873202
DNAREP1	2	Gypsy-8	19001	Transib-N1	4189	X:14912897-14913070	14912897	14912973	14912970	14913070	13A	14873202
Transib-N1	1	DNAREP1	4189	1.688	93	X:14917259-14917355	14917259	14917355	14917259	14917355	13A	14873202
1.688	3	Transib-N1	93	TART	1992	X:14917448-14918057	14917448	14917513	14917875	14918057	13A	14873202
TART	1	1.688	1992	Transib-1	10881	X:14920049-14920496	14920049	14920496	14920049	14920496	13A	14873202
Transib-1	1	TART	10881	DNAREP1	1	X:14931377-14931388	14931377	14931388	14931377	14931388	13A	14873202
DNAREP1	1	Transib-1	1	HOBO 1 299	2061	X:14931389-14931797	14931389	14931797	14931389	14931797	13A	14873202
HOBO 1 299	1	DNAREP1	2061	PROTOP 17 75	39	X:14933858-14934206	14933858	14934206	14933858	14934206	13A	14873202
PROTOP 17 75	1	HOBO 1 299	39	PROTOP 312 462	187	X:14934245-14934314	14934245	14934314	14934245	14934314	13A	14873202
PROTOP 312 462	1	PROTOP 17 75	187	HOBO 2673 3016	18	X:14934501-14934680	14934501	14934680	14934501	14934680	13A	14873202
HOBO 2673 3016	1	PROTOP 312 462	18	P-1	8807	X:14934698-14935013	14934698	14935013	14934698	14935013	13A	14873202
P-1	1	HOBO 2673 3016	8807	Gypsy-22	1	X:14943820-14943895	14943820	14943895	14943820	14943895	13A	14873202
Gypsy-22	1	P-1	1	GENE	649	X:14943896-14943909	14943896	14943909	14943896	14943909	13A	14873202
GENE	1	Gypsy-22	649	Jockey-3	-3068	X:14944558-14948232	14944558	14948232	14944558	14948232	13A	14873202
Jockey-3	1	GENE	-3068	GENE	3422	X:14945164-14945215	14945164	14945215	14945164	14945215	13A	14873202
GENE	8	Jockey-3	3422	GENE	2677	X:14948637-14971062	14948637	14951459	14970362	14971062	13A	14873202
GENE	1	GENE	2677	Galileo	4271	X:14973739-14974439	14973739	14974439	14973739	14974439	13A	14873202
Galileo	2	GENE	4271	GENE	626	X:14978710-14979403	14978710	14978751	14979364	14979403	13A	14873202
GENE	1	Galileo	626	Gypsy-23	-877	X:14980029-14982949	14980029	14982949	14980029	14982949	13A	14873202
Gypsy-23	1	GENE	-877	BS2 3286 3365	2375	X:14982072-14982390	14982072	14982390	14982072	14982390	13A	14873202
BS2 3286 3365	1	Gypsy-23	2375	BS2 4209 4305	46	X:14984765-14984846	14984765	14984846	14984765	14984846	13A	14873202
BS2 4209 4305	1	BS2 3286 3365	46	BS2 4436 4506	1	X:14984892-14984991	14984892	14984991	14984892	14984991	13A	14873202
BS2 4436 4506	1	BS2 4209 4305	1	BS3	54	X:14984992-14985062	14984992	14985062	14984992	14985062	13A	14873202
BS3	1	BS2 4436 4506	54	GENE	356	X:14985116-14985177	14985116	14985177	14985116	14985177	13A	14873202
GENE	2	BS3	356	FB4	-15100	X:14985533-15015566	14985533	14989737	14990056	15015566	13A	14873202
FB4	1	GENE	-15100	GENE	13088	X:15000466-15002127	15000466	15002127	15000466	15002127	13A	14873202
GENE	1	FB4	13088	REP-2	-33500	X:15015215-15058556	15015215	15058556	15015215	15058556	13A	14873202
REP-2	2	GENE	-33500	1.688	14250	X:15025056-15025255	15025056	15025193	15025216	15025255	13A	14873202
1.688	1	REP-2	14250	Jockey-3	8873	X:15039505-15039698	15039505	15039698	15039505	15039698	13A	14873202
Jockey-3	1	1.688	8873	Transib-N1	8645	X:15048571-15048635	15048571	15048635	15048571	15048635	13A	14873202
Transib-N1	2	Jockey-3	8645	Helitron-N2	1207	X:15057280-15057904	15057280	15057402	15057514	15057904	13A	14873202
Helitron-N2	1	Transib-N1	1207	DNAREP1	1505	X:15059111-15059151	15059111	15059151	15059111	15059151	13A	14873202
DNAREP1	1	Helitron-N2	1505	Transib-N1	11329	X:15060656-15061072	15060656	15061072	15060656	15061072	13A	14873202
Transib-N1	2	DNAREP1	11329	GENE	1050	X:15072401-15072561	15072401	15072513	15072527	15072561	13A	14873202
GENE	2	Transib-N1	1050	DNAREP1	1185	X:15073611-15076240	15073611	15074932	15075463	15076240	13A	14873202
DNAREP1	1	GENE	1185	GENE	261	X:15077425-15077532	15077425	15077532	15077425	15077532	13A	14873202
GENE	1	DNAREP1	261	DNAREP1	97	X:15077793-15080071	15077793	15080071	15077793	15080071	13A	14873202
DNAREP1	1	GENE	97	GENE	154	X:15080168-15080260	15080168	15080260	15080168	15080260	13A	14873202
GENE	1	DNAREP1	154	DNAREP1	759	X:15080414-15080986	15080414	15080986	15080414	15080986	13A	14873202
DNAREP1	1	GENE	759	GENE	1241	X:15081745-15081852	15081745	15081852	15081745	15081852	13A	14873202
