Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
HOBO 2888 3015	1	1.688	10305	1.688	4915	X:14459752-14459879	14459752	14459879	14459752	14459879	12E	14080988
1.688	87	HOBO 2888 3015	4915	Copia1-LTR	308	X:14464794-14495501	14464794	14464849	14495333	14495501	12E	14080988
Copia1-LTR	1	1.688	308	Copia1-I	1	X:14495809-14495964	14495809	14495964	14495809	14495964	12E	14080988
Copia1-I	1	Copia1-LTR	1	Copia1-LTR	1	X:14495965-14500090	14495965	14500090	14495965	14500090	12E	14080988
Copia1-LTR	1	Copia1-I	1	1.688	1	X:14500091-14500293	14500091	14500293	14500091	14500293	12E	14080988
1.688	26	Copia1-LTR	1	GENE	18339	X:14500294-14509019	14500294	14500348	14508673	14509019	12E	14080988
GENE	1	1.688	18339	1.688	15527	X:14527358-14529188	14527358	14529188	14527358	14529188	12F	14510751
1.688	9	GENE	15527	DNA3-1	4473	X:14544715-14547878	14544715	14545051	14547676	14547878	12F	14510751
DNA3-1	1	1.688	4473	GENE	-201	X:14552351-14552586	14552351	14552586	14552351	14552586	12F	14510751
GENE	1	DNA3-1	-201	Jockey-6	6331	X:14552385-14553687	14552385	14553687	14552385	14553687	12F	14510751
Jockey-6	1	GENE	6331	DNAREP1	8784	X:14560018-14560106	14560018	14560106	14560018	14560106	12F	14510751
DNAREP1	1	Jockey-6	8784	BARI1 33 67	0	X:14568890-14569555	14568890	14569555	14568890	14569555	12F	14510751
BARI1 33 67	1	DNAREP1	0	BARI	17	X:14569555-14569589	14569555	14569589	14569555	14569589	12F	14510751
BARI	1	BARI1 33 67	17	DNAREP1	1	X:14569606-14569660	14569606	14569660	14569606	14569660	12F	14510751
DNAREP1	1	BARI	1	Copia-4	2603	X:14569661-14569768	14569661	14569768	14569661	14569768	12F	14510751
Copia-4	1	DNAREP1	2603	Gypsy8-I	8395	X:14572371-14572417	14572371	14572417	14572371	14572417	12F	14510751
Gypsy8-I	1	Copia-4	8395	GENE	25572	X:14580812-14580875	14580812	14580875	14580812	14580875	12F	14510751
GENE	1	Gypsy8-I	25572	Homo6 782 881	-567	X:14606447-14614625	14606447	14614625	14606447	14614625	12F	14510751
Homo6 782 881	1	GENE	-567	Transib-1	1147	X:14614058-14614152	14614058	14614152	14614058	14614152	12F	14510751
Transib-1	1	Homo6 782 881	1147	DNAREP1	1	X:14615299-14615330	14615299	14615330	14615299	14615330	12F	14510751
DNAREP1	1	Transib-1	1	DNAREP1	3383	X:14615331-14615548	14615331	14615548	14615331	14615548	12F	14510751
DNAREP1	1	DNAREP1	3383	BARI1 35 67	24	X:14618931-14619117	14618931	14619117	14618931	14619117	12F	14510751
BARI1 35 67	1	DNAREP1	24	BARI	11	X:14619141-14619173	14619141	14619173	14619141	14619173	12F	14510751
BARI	1	BARI1 35 67	11	HOBO 1 314	946	X:14619184-14619220	14619184	14619220	14619184	14619220	12F	14510751
HOBO 1 314	1	BARI	946	PROTOP	4	X:14620166-14620527	14620166	14620527	14620166	14620527	12F	14510751
PROTOP	1	HOBO 1 314	4	HOBO 2901 3016	227	X:14620531-14620600	14620531	14620600	14620531	14620600	12F	14510751
HOBO 2901 3016	1	PROTOP	227	GENE	3451	X:14620827-14620941	14620827	14620941	14620827	14620941	12F	14510751
GENE	3	HOBO 2901 3016	3451	Helitron-N1	311	X:14624392-14628062	14624392	14624859	14626963	14628062	12F	14510751
Helitron-N1	1	GENE	311	Transib-1	1	X:14628373-14628415	14628373	14628415	14628373	14628415	12F	14510751
Transib-1	1	Helitron-N1	1	GENE	215	X:14628416-14628426	14628416	14628426	14628416	14628426	12F	14510751
GENE	1	Transib-1	215	DNAREP1	286	X:14628641-14630449	14628641	14630449	14628641	14630449	12F	14510751
DNAREP1	1	GENE	286	GENE	505	X:14630735-14630930	14630735	14630930	14630735	14630930	12F	14510751
GENE	1	DNAREP1	505	Jockey-3	-30500	X:14631435-14664196	14631435	14664196	14631435	14664196	12F	14510751
Jockey-3	1	GENE	-30500	Jockey-3	1515	X:14633696-14633784	14633696	14633784	14633696	14633784	12F	14510751
Jockey-3	1	Jockey-3	1515	Jockey-2	2155	X:14635299-14635425	14635299	14635425	14635299	14635425	12F	14510751
Jockey-2	1	Jockey-3	2155	REP-2	21106	X:14637580-14637632	14637580	14637632	14637580	14637632	12F	14510751
REP-2	1	Jockey-2	21106	DNAREP1	370	X:14658738-14658782	14658738	14658782	14658738	14658782	12F	14510751
DNAREP1	1	REP-2	370	GENE	5634	X:14659152-14659313	14659152	14659313	14659152	14659313	12F	14510751
GENE	1	DNAREP1	5634	GENE	1375	X:14664947-14670060	14664947	14670060	14664947	14670060	12F	14510751
GENE	4	GENE	1375	GENE	3754	X:14671435-14677185	14671435	14673960	14676431	14677185	12F	14510751
GENE	1	GENE	3754	GENE	1639	X:14680939-14682874	14680939	14682874	14680939	14682874	12F	14510751
GENE	1	GENE	1639	GENE	14171	X:14684513-14686758	14684513	14686758	14684513	14686758	12F	14510751
GENE	1	GENE	14171	Gypsy-23	-6420	X:14700929-14708209	14700929	14708209	14700929	14708209	12F	14510751
Gypsy-23	1	GENE	-6420	1.688	19374	X:14701789-14701961	14701789	14701961	14701789	14701961	12F	14510751
1.688	1	Gypsy-23	19374	GENE	17373	X:14721335-14721395	14721335	14721395	14721335	14721395	12F	14510751
GENE	4	1.688	17373	1.688	680	X:14738768-14750783	14738768	14742560	14748754	14750783	12F	14510751
1.688	77	GENE	680	GENE	2598	X:14751463-14778444	14751463	14751606	14778256	14778444	12F	14510751
GENE	1	1.688	2598	Gypsy-7	251	X:14781042-14785239	14781042	14785239	14781042	14785239	12F	14510751
Gypsy-7	3	GENE	251	GENE	491	X:14785490-14790561	14785490	14785734	14786006	14790561	12F	14510751
GENE	2	Gypsy-7	491	GENE	5207	X:14791052-14795703	14791052	14799611	14793996	14795703	12F	14510751
GENE	1	GENE	5207	Gypsy7	-5410	X:14800910-14807636	14800910	14807636	14800910	14807636	12F	14510751
Gypsy7	1	GENE	-5410	GENE	9463	X:14802226-14802285	14802226	14802285	14802226	14802285	12F	14510751
GENE	2	Gypsy7	9463	LINEJ1	-53722	X:14811748-14868353	14811748	14812758	14813253	14868353	12F	14510751
LINEJ1	1	GENE	-53722	M4DM 1 1435	3820	X:14814631-14814690	14814631	14814690	14814631	14814690	12F	14510751
M4DM 1 1435	1	LINEJ1	3820	Gypsy-22	5480	X:14818510-14819927	14818510	14819927	14818510	14819927	12F	14510751
Gypsy-22	1	M4DM 1 1435	5480	Helitron-N1	13290	X:14825407-14825456	14825407	14825456	14825407	14825456	12F	14510751
Helitron-N1	1	Gypsy-22	13290	Helitron-N2	5065	X:14838746-14838794	14838746	14838794	14838746	14838794	12F	14510751
Helitron-N2	1	Helitron-N1	5065	P-1	23863	X:14843859-14843942	14843859	14843942	14843859	14843942	12F	14510751
P-1	1	Helitron-N2	23863	GENE	632	X:14867805-14867891	14867805	14867891	14867805	14867891	12F	14510751
GENE	1	P-1	632	Helitron-1	-36753	X:14868523-14913100	14868523	14913100	14868523	14913100	12F	14510751
Helitron-1	1	GENE	-36753	FB4	4165	X:14876347-14876450	14876347	14876450	14876347	14876450	13A	14873202
FB4	1	Helitron-1	4165	GENE	624	X:14880615-14880776	14880615	14880776	14880615	14880776	13A	14873202
GENE	1	FB4	624	FB4	-5199	X:14881400-14892053	14881400	14892053	14881400	14892053	13A	14873202
FB4	1	GENE	-5199	MICROPIA	163	X:14886854-14886898	14886854	14886898	14886854	14886898	13A	14873202
MICROPIA	1	FB4	163	TART	429	X:14887061-14887209	14887061	14887209	14887061	14887209	13A	14873202
TART	1	MICROPIA	429	Gypsy8-I	1	X:14887638-14887649	14887638	14887649	14887638	14887649	13A	14873202
Gypsy8-I	1	TART	1	GENE	6363	X:14887650-14887763	14887650	14887763	14887650	14887763	13A	14873202
GENE	1	Gypsy8-I	6363	DNAREP1	-3464	X:14894126-14901486	14894126	14901486	14894126	14901486	13A	14873202
DNAREP1	1	GENE	-3464	GENE	14924	X:14898022-14898471	14898022	14898471	14898022	14898471	13A	14873202
GENE	4	DNAREP1	14924	Gypsy-9	2901	X:14913395-14925732	14913395	14914566	14919513	14925732	13A	14873202
Gypsy-9	1	GENE	2901	GENE	3433	X:14928633-14928754	14928633	14928754	14928633	14928754	13A	14873202
GENE	4	Gypsy-9	3433	BLASTOPIA	496	X:14932187-14938025	14932187	14933168	14935490	14938025	13A	14873202
BLASTOPIA	3	GENE	496	GENE	534	X:14938521-14943529	14938521	14938786	14943264	14943529	13A	14873202
GENE	2	BLASTOPIA	534	GENE	17215	X:14944063-14950190	14944063	14967860	14949628	14950190	13A	14873202
GENE	1	GENE	17215	Helitron-2	-3690	X:14967405-14971345	14967405	14971345	14967405	14971345	13A	14873202
Helitron-2	1	GENE	-3690	TRANSIB1 1464 1782	806	X:14967655-14967728	14967655	14967728	14967655	14967728	13A	14873202
TRANSIB1 1464 1782	1	Helitron-2	806	GENE	11113	X:14968534-14969043	14968534	14969043	14968534	14969043	13A	14873202
GENE	1	TRANSIB1 1464 1782	11113	DMRT1A 2581 2638	-3334	X:14980156-14991185	14980156	14991185	14980156	14991185	13A	14873202
DMRT1A 2581 2638	1	GENE	-3334	GENE	4936	X:14987851-14987911	14987851	14987911	14987851	14987911	13A	14873202
GENE	2	DMRT1A 2581 2638	4936	Jockey-6	-19846	X:14992847-15017153	14992847	14993627	14994201	15017153	13A	14873202
Jockey-6	1	GENE	-19846	1.688	3265	X:14997307-14997441	14997307	14997441	14997307	14997441	13A	14873202
1.688	1	Jockey-6	3265	Helitron-2	5484	X:15000706-15000828	15000706	15000828	15000706	15000828	13A	14873202
Helitron-2	1	1.688	5484	Helitron-1	42	X:15006312-15006382	15006312	15006382	15006312	15006382	13A	14873202
Helitron-1	1	Helitron-2	42	TART	4302	X:15006424-15006499	15006424	15006499	15006424	15006499	13A	14873202
TART	1	Helitron-1	4302	Jockey-3	847	X:15010801-15010889	15010801	15010889	15010801	15010889	13A	14873202
Jockey-3	1	TART	847	GENE	17397	X:15011736-15011809	15011736	15011809	15011736	15011809	13A	14873202
GENE	1	Jockey-3	17397	TART	-11952	X:15029206-15043565	15029206	15043565	15029206	15043565	13A	14873202
TART	1	GENE	-11952	1.688	24655	X:15031613-15031742	15031613	15031742	15031613	15031742	13A	14873202
1.688	3	TART	24655	GENE	181	X:15056397-15057227	15056397	15056742	15057093	15057227	13A	14873202
GENE	1	1.688	181	GENE	6185	X:15057408-15058081	15057408	15058081	15057408	15058081	13A	14873202
GENE	1	GENE	6185	1.688	8318	X:15064266-15065345	15064266	15065345	15064266	15065345	13A	14873202
1.688	1	GENE	8318	GENE	181	X:15073663-15073753	15073663	15073753	15073663	15073753	13A	14873202
GENE	1	1.688	181	1.688	415	X:15073934-15074609	15073934	15074609	15073934	15074609	13A	14873202
1.688	106	GENE	415	GENE	626	X:15075024-15108840	15075024	15075261	15108711	15108840	13A	14873202
GENE	1	1.688	626	GENE	5200	X:15109466-15110104	15109466	15110104	15109466	15110104	13A	14873202
GENE	1	GENE	5200	GENE	13935	X:15115304-15116419	15115304	15116419	15115304	15116419	13A	14873202
GENE	1	GENE	13935	REP-2	209	X:15130354-15131391	15130354	15131391	15130354	15131391	13A	14873202
REP-2	1	GENE	209	G3	16763	X:15131600-15131650	15131600	15131650	15131600	15131650	13B	15131122
G3	1	REP-2	16763	GENE	8771	X:15148413-15148508	15148413	15148508	15148413	15148508	13B	15131122
GENE	1	G3	8771	GENE	20060	X:15157279-15157680	15157279	15157680	15157279	15157680	13B	15131122
GENE	1	GENE	20060	Helitron-1N1	1032	X:15177740-15181156	15177740	15181156	15177740	15181156	13B	15131122
Helitron-1N1	1	GENE	1032	GENE	30	X:15182188-15182260	15182188	15182260	15182188	15182260	13B	15131122
GENE	1	Helitron-1N1	30	Helena	-8727	X:15182290-15203101	15182290	15203101	15182290	15203101	13B	15131122
Helena	1	GENE	-8727	GENE	9046	X:15194374-15194465	15194374	15194465	15194374	15194465	13B	15131122
GENE	1	Helena	9046	GENE	1487	X:15203511-15210759	15203511	15210759	15203511	15210759	13B	15131122
GENE	4	GENE	1487	hAT-1	-49	X:15212246-15226011	15212246	15214875	15224236	15226011	13B	15131122
hAT-1	1	GENE	-49	Hoana5 2 268	1	X:15225962-15226004	15225962	15226004	15225962	15226004	13B	15131122
Hoana5 2 268	1	hAT-1	1	GENE	260	X:15226005-15226259	15226005	15226259	15226005	15226259	13B	15131122
GENE	2	Hoana5 2 268	260	Gypsy8-I	-26786	X:15226519-15261033	15226519	15231309	15231521	15261033	13B	15131122
Gypsy8-I	1	GENE	-26786	Invader3	2121	X:15234247-15234346	15234247	15234346	15234247	15234346	13B	15131122
Invader3	1	Gypsy8-I	2121	P-1	17691	X:15236467-15236816	15236467	15236816	15236467	15236816	13B	15131122
P-1	1	Invader3	17691	GENE	7748	X:15254507-15254590	15254507	15254590	15254507	15254590	13B	15131122
GENE	1	P-1	7748	GENE	1985	X:15262338-15265844	15262338	15265844	15262338	15265844	13B	15131122
GENE	1	GENE	1985	DNAREP1	-93809	X:15267829-15384186	15267829	15384186	15267829	15384186	13B	15131122
DNAREP1	2	GENE	-93809	Transib-N1	4165	X:15290377-15290548	15290377	15290451	15290448	15290548	13B	15131122
Transib-N1	1	DNAREP1	4165	1.688	142	X:15294713-15294827	15294713	15294827	15294713	15294827	13B	15131122
1.688	117	Transib-N1	142	dsech.rDNA.28S	101	X:15294969-15336669	15294969	15295329	15336390	15336669	13B	15131122
dsech.rDNA.28S	1	1.688	101	dsech.rDNA.ITS2	1	X:15336770-15339482	15336770	15339482	15336770	15339482	13B	15131122
dsech.rDNA.ITS2	1	dsech.rDNA.28S	1	dsim.rDNA.5.8S	58	X:15339483-15339864	15339483	15339864	15339483	15339864	13B	15131122
dsim.rDNA.5.8S	1	dsech.rDNA.ITS2	58	dsech.rDNA.ITS1	1	X:15339922-15340044	15339922	15340044	15339922	15340044	13B	15131122
dsech.rDNA.ITS1	1	dsim.rDNA.5.8S	1	dsim.rDNA.18S	1	X:15340045-15340715	15340045	15340715	15340045	15340715	13B	15131122
dsim.rDNA.18S	1	dsech.rDNA.ITS1	1	dsech.rDNA.ETS	1	X:15340716-15342608	15340716	15342608	15340716	15342608	13B	15131122
dsech.rDNA.ETS	1	dsim.rDNA.18S	1	NTS	108	X:15342609-15343455	15342609	15343455	15342609	15343455	13B	15131122
NTS	11	dsech.rDNA.ETS	108	90U	20	X:15343563-15346047	15343563	15343749	15345867	15346047	13B	15131122
90U	17	NTS	20	dsech.rDNA.28S	24	X:15346067-15347615	15346067	15346156	15347527	15347615	13B	15131122
dsech.rDNA.28S	1	90U	24	R1	-9	X:15347639-15348906	15347639	15348906	15347639	15348906	13B	15131122
R1	1	dsech.rDNA.28S	-9	dsech.rDNA.28S	1	X:15348897-15354308	15348897	15354308	15348897	15354308	13B	15131122
dsech.rDNA.28S	1	R1	1	MICROPIA	1	X:15354309-15356065	15354309	15356065	15354309	15356065	13B	15131122
MICROPIA	4	dsech.rDNA.28S	1	TART	1349	X:15356066-15361417	15356066	15356566	15360919	15361417	13B	15131122
TART	1	MICROPIA	1349	DMRT1C 6 186	6308	X:15362766-15363158	15362766	15363158	15362766	15363158	13B	15131122
DMRT1C 6 186	1	TART	6308	DMRT1C 446 1361	-5	X:15369466-15369639	15369466	15369639	15369466	15369639	13B	15131122
DMRT1C 446 1361	1	DMRT1C 6 186	-5	R1-1	7	X:15369634-15370571	15369634	15370571	15369634	15370571	13B	15131122
R1-1	1	DMRT1C 446 1361	7	DNAREP1	4521	X:15370578-15372284	15370578	15372284	15370578	15372284	13B	15131122
DNAREP1	1	R1-1	4521	P-1	11044	X:15376805-15377239	15376805	15377239	15376805	15377239	13C	15372315
P-1	1	DNAREP1	11044	GENE	645	X:15388283-15388350	15388283	15388350	15388283	15388350	13C	15372315
GENE	10	P-1	645	Galileo	2193	X:15388995-15418013	15388995	15392675	15415548	15418013	13C	15372315
Galileo	1	GENE	2193	Jockey-3	2316	X:15420206-15420245	15420206	15420245	15420206	15420245	13C	15372315
Jockey-3	1	Galileo	2316	BS2 3286 3365	1712	X:15422561-15422798	15422561	15422798	15422561	15422798	13C	15372315
BS2 3286 3365	1	Jockey-3	1712	BS2 3841 3897	-3	X:15424510-15424591	15424510	15424591	15424510	15424591	13C	15372315
BS2 3841 3897	1	BS2 3286 3365	-3	BS2 4209 4289	3	X:15424588-15424644	15424588	15424644	15424588	15424644	13C	15372315
BS2 4209 4289	1	BS2 3841 3897	3	BS2 4465 4671	20	X:15424647-15424727	15424647	15424727	15424647	15424727	13C	15372315
BS2 4465 4671	1	BS2 4209 4289	20	GENE	2935	X:15424747-15424932	15424747	15424932	15424747	15424932	13C	15372315
GENE	1	BS2 4465 4671	2935	Galileo	-10300	X:15427867-15442312	15427867	15442312	15427867	15442312	13C	15372315
Galileo	1	GENE	-10300	Jockey-3	2358	X:15432012-15432051	15432012	15432051	15432012	15432051	13C	15372315
Jockey-3	1	Galileo	2358	BS2 3286 3373	1712	X:15434409-15434628	15434409	15434628	15434409	15434628	13C	15372315
BS2 3286 3373	1	Jockey-3	1712	BS2 4209 4289	46	X:15436340-15436431	15436340	15436431	15436340	15436431	13C	15372315
BS2 4209 4289	1	BS2 3286 3373	46	BS2 4465 4671	20	X:15436477-15436557	15436477	15436557	15436477	15436557	13C	15372315
BS2 4465 4671	1	BS2 4209 4289	20	Galileo	7671	X:15436577-15436762	15436577	15436762	15436577	15436762	13C	15372315
Galileo	1	BS2 4465 4671	7671	Jockey-3	2358	X:15444433-15444472	15444433	15444472	15444433	15444472	13C	15372315
Jockey-3	1	Galileo	2358	BS2 3286 3373	1712	X:15446830-15447049	15446830	15447049	15446830	15447049	13C	15372315
BS2 3286 3373	1	Jockey-3	1712	BS2 4209 4289	46	X:15448761-15448852	15448761	15448852	15448761	15448852	13C	15372315
BS2 4209 4289	1	BS2 3286 3373	46	BS2 4465 4671	20	X:15448898-15448978	15448898	15448978	15448898	15448978	13C	15372315
BS2 4465 4671	1	BS2 4209 4289	20	GENE	320	X:15448998-15449183	15448998	15449183	15448998	15449183	13C	15372315
GENE	1	BS2 4465 4671	320	Mariner-1	-4065	X:15449503-15455057	15449503	15455057	15449503	15455057	13C	15372315
Mariner-1	1	GENE	-4065	GENE	2709	X:15450992-15452665	15450992	15452665	15450992	15452665	13C	15372315
GENE	1	Mariner-1	2709	Jockey-3	-17986	X:15455374-15479018	15455374	15479018	15455374	15479018	13C	15372315
Jockey-3	1	GENE	-17986	REP-1	4914	X:15461032-15461089	15461032	15461089	15461032	15461089	13C	15372315
REP-1	1	Jockey-3	4914	GENE	14020	X:15466003-15466056	15466003	15466056	15466003	15466056	13C	15372315
GENE	1	REP-1	14020	REP-2	-62417	X:15480076-15550873	15480076	15550873	15480076	15550873	13C	15372315
REP-2	2	GENE	-62417	Homo6 832 932	5296	X:15488456-15488658	15488456	15488605	15488618	15488658	13C	15372315
Homo6 832 932	1	REP-2	5296	1.688	8485	X:15493954-15494047	15493954	15494047	15493954	15494047	13C	15372315
1.688	83	Homo6 832 932	8485	HeT-A3	4848	X:15502532-15532614	15502532	15502725	15532254	15532614	13C	15372315
HeT-A3	1	1.688	4848	Jockey-3	3871	X:15537462-15537535	15537462	15537535	15537462	15537535	13D	15522835
Jockey-3	1	HeT-A3	3871	Transib-N1	8150	X:15541406-15541499	15541406	15541499	15541406	15541499	13D	15522835
Transib-N1	2	Jockey-3	8150	DNAREP1	1197	X:15549649-15550222	15549649	15549772	15549884	15550222	13D	15522835
DNAREP1	2	Transib-N1	1197	Gypsy-9	1	X:15551419-15551701	15551419	15551477	15551480	15551701	13D	15522835
Gypsy-9	1	DNAREP1	1	Helitron-1	1	X:15551702-15552067	15551702	15552067	15551702	15552067	13D	15522835
Helitron-1	1	Gypsy-9	1	Transib-1	1479	X:15552068-15552159	15552068	15552159	15552068	15552159	13D	15522835
Transib-1	1	Helitron-1	1479	DNAREP1	1	X:15553638-15553662	15553638	15553662	15553638	15553662	13D	15522835
DNAREP1	1	Transib-1	1	Transib-N1	10688	X:15553663-15554060	15553663	15554060	15553663	15554060	13D	15522835
Transib-N1	2	DNAREP1	10688	GENE	1015	X:15564748-15564905	15564748	15564856	15564871	15564905	13D	15522835
GENE	2	Transib-N1	1015	DNAREP1	1197	X:15565920-15568544	15565920	15567235	15567785	15568544	13D	15522835
DNAREP1	1	GENE	1197	GENE	260	X:15569741-15569848	15569741	15569848	15569741	15569848	13D	15522835
GENE	1	DNAREP1	260	DNAREP1	103	X:15570108-15572393	15570108	15572393	15570108	15572393	13D	15522835
DNAREP1	1	GENE	103	GENE	154	X:15572496-15572588	15572496	15572588	15572496	15572588	13D	15522835
GENE	1	DNAREP1	154	DNAREP1	777	X:15572742-15573280	15572742	15573280	15572742	15573280	13D	15522835
DNAREP1	1	GENE	777	GENE	1221	X:15574057-15574164	15574057	15574164	15574057	15574164	13D	15522835
GENE	1	DNAREP1	1221	GENE	1027	X:15575385-15577043	15575385	15577043	15575385	15577043	13D	15522835
GENE	4	GENE	1027	Helitron-1	8007	X:15578070-15586308	15578070	15579794	15584678	15586308	13D	15522835
Helitron-1	1	GENE	8007	1.688	132	X:15594315-15594388	15594315	15594388	15594315	15594388	13E	15592099
1.688	3	Helitron-1	132	GENE	5212	X:15594520-15595665	15594520	15594684	15595352	15595665	13E	15592099
GENE	1	1.688	5212	Helitron-N2	-16315	X:15600877-15623331	15600877	15623331	15600877	15623331	13E	15592099
Helitron-N2	1	GENE	-16315	TART	1779	X:15607016-15607075	15607016	15607075	15607016	15607075	13E	15592099
TART	1	Helitron-N2	1779	BEL-1	8449	X:15608854-15608910	15608854	15608910	15608854	15608910	13E	15592099
BEL-1	1	TART	8449	Gypsy-22	9046	X:15617359-15617419	15617359	15617419	15617359	15617419	13E	15592099
Gypsy-22	1	BEL-1	9046	GENE	14690	X:15626465-15626533	15626465	15626533	15626465	15626533	13E	15592099
GENE	1	Gypsy-22	14690	Helitron-N1	3335	X:15641223-15641711	15641223	15641711	15641223	15641711	13E	15592099
Helitron-N1	1	GENE	3335	Transib-1	1	X:15645046-15645099	15645046	15645099	15645046	15645099	13E	15592099
Transib-1	1	Helitron-N1	1	DNAREP1	5061	X:15645100-15645120	15645100	15645120	15645100	15645120	13E	15592099
DNAREP1	1	Transib-1	5061	DNAREP1	1962	X:15650181-15650258	15650181	15650258	15650181	15650258	13E	15592099
DNAREP1	2	DNAREP1	1962	GENE	6647	X:15652220-15652452	15652220	15652311	15652324	15652452	13E	15592099
GENE	1	DNAREP1	6647	DNAREP1	3587	X:15659099-15659863	15659099	15659863	15659099	15659863	13E	15592099
DNAREP1	2	GENE	3587	BEL1-I	190	X:15663450-15663680	15663450	15663483	15663516	15663680	13E	15592099
BEL1-I	1	DNAREP1	190	GENE	831	X:15663870-15663922	15663870	15663922	15663870	15663922	13E	15592099
GENE	1	BEL1-I	831	GENE	4445	X:15664753-15667869	15664753	15667869	15664753	15667869	13E	15592099
GENE	1	GENE	4445	GENE	7317	X:15672314-15674593	15672314	15674593	15672314	15674593	13E	15592099
