Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Helena	1	HeT-A3	2843	Jockey-5	5326	X:17865780-17865853	17865780	17865853	17865780	17865853	16E	17841788	16C	17839302
Jockey-5	1	Helena	5326	LINEJ1	11884	X:17871179-17871256	17871179	17871256	17871179	17871256	16E	17841788	16C	17839302
LINEJ1	1	Jockey-5	11884	Gypsy-50	46244	X:17883140-17884222	17883140	17884222	17883140	17884222	16E	17841788	16C	17839302
Gypsy-50	1	LINEJ1	46244	DIVER	3645	X:17930466-17930522	17930466	17930522	17930466	17930522	16F	17883262	16C	17839302
DIVER	3	Gypsy-50	3645	Jockey-6	2608	X:17934167-17940286	17934167	17934394	17940059	17940286	16F	17883262	16C	17839302
Jockey-6	1	DIVER	2608	PROTOP	509	X:17942894-17942989	17942894	17942989	17942894	17942989	16F	17883262	16C	17839302
PROTOP	3	Jockey-6	509	Jockey-6	465	X:17943498-17944766	17943498	17943753	17943917	17944766	16F	17883262	16C	17839302
Jockey-6	1	PROTOP	465	Gypsy-7	9830	X:17945231-17945349	17945231	17945349	17945231	17945349	16F	17883262	16C	17839302
Gypsy-7	1	Jockey-6	9830	BEL-1	3939	X:17955179-17955216	17955179	17955216	17955179	17955216	16F	17883262	16D	17953824
BEL-1	1	Gypsy-7	3939	DNAREP1	10665	X:17959155-17959204	17959155	17959204	17959155	17959204	16F	17883262	16D	17953824
DNAREP1	1	BEL-1	10665	Gypsy-13	10619	X:17969869-17969954	17969869	17969954	17969869	17969954	16F	17883262	16D	17953824
Gypsy-13	1	DNAREP1	10619	Jockey-3	36397	X:17980573-17980645	17980573	17980645	17980573	17980645	16F	17883262	16D	17953824
Jockey-3	1	Gypsy-13	36397	DNAREP1	2087	X:18017042-18017233	18017042	18017233	18017042	18017233	16F	17883262	16E	17994623
DNAREP1	1	Jockey-3	2087	Galileo	9181	X:18019320-18019558	18019320	18019558	18019320	18019558	16F	17883262	16E	17994623
Galileo	1	DNAREP1	9181	TART	2564	X:18028739-18028803	18028739	18028803	18028739	18028803	16F	17883262	16E	17994623
TART	1	Galileo	2564	TART	8051	X:18031367-18031414	18031367	18031414	18031367	18031414	16F	17883262	16E	17994623
TART	1	TART	8051	Hoana6	629	X:18039465-18039524	18039465	18039524	18039465	18039524	16F	17883262	16F	18037038
Hoana6 2 40	1	TART	629	Jockey-3	32591	X:18040153-18040191	18040153	18040191	18040153	18040191	16F	17883262	16F	18037038
Jockey-3	1	Hoana6	32591	Gypsy8-I	1	X:18072782-18072799	18072782	18072799	18072782	18072799	16F	17883262	16F	18037038
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:18072800-18072896	18072800	18072896	18072800	18072896	16F	17883262	16F	18037038
Jockey-3	1	Gypsy8-I	1	Jockey-3	2594	X:18072897-18072922	18072897	18072922	18072897	18072922	16F	17883262	16F	18037038
Jockey-3	1	Jockey-3	2594	Jockey-3	7560	X:18075516-18075656	18075516	18075656	18075516	18075656	16F	17883262	16F	18037038
Jockey-3	1	Jockey-3	7560	TART	13104	X:18083216-18083474	18083216	18083474	18083216	18083474	16F	17883262	16F	18037038
TART	1	Jockey-3	13104	Jockey-6	7505	X:18096578-18096671	18096578	18096671	18096578	18096671	16F	17883262	16F	18037038
Jockey-6	1	TART	7505	Homo6	862	X:18104176-18104263	18104176	18104263	18104176	18104263	16F	17883262	16F	18037038
Homo6 769 825	1	Jockey-6	862	Homo6	977	X:18105125-18105183	18105125	18105183	18105125	18105183	16F	17883262	16F	18037038
Homo6 803 872	1	Homo6	977	Gypsy-22	9900	X:18106160-18106226	18106160	18106226	18106160	18106226	16F	17883262	16F	18037038
Gypsy-22	1	Homo6	9900	Jockey-6	2357	X:18116126-18116205	18116126	18116205	18116126	18116205	16F	17883262	16F	18037038
Jockey-6	1	Gypsy-22	2357	1.688	2344	X:18118562-18118684	18118562	18118684	18118562	18118684	16F	17883262	16F	18037038
1.688	2	Jockey-6	2344	Homo6	13981	X:18121028-18121478	18121028	18121210	18121204	18121478	16F	17883262	16F	18037038
Homo6 733 818	1	1.688	13981	Gypsy8-I	6295	X:18135459-18135542	18135459	18135542	18135459	18135542	16F	17883262	16F	18037038
Gypsy8-I	1	Homo6	6295	Jockey-3	669	X:18141837-18141918	18141837	18141918	18141837	18141918	16F	17883262	16F	18037038
Jockey-3	1	Gypsy8-I	669	REP-2	3755	X:18142587-18142695	18142587	18142695	18142587	18142695	16F	17883262	16F	18037038
REP-2	1	Jockey-3	3755	Jockey-3	1824	X:18146450-18146528	18146450	18146528	18146450	18146528	16F	17883262	16F	18037038
Jockey-3	1	REP-2	1824	Gypsy8-I	1	X:18148352-18148370	18148352	18148370	18148352	18148370	16F	17883262	16F	18037038
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:18148371-18148488	18148371	18148488	18148371	18148488	16F	17883262	16F	18037038
Jockey-3	1	Gypsy8-I	1	Gypsy8-I	373	X:18148489-18148515	18148489	18148515	18148489	18148515	16F	17883262	16F	18037038
Gypsy8-I	1	Jockey-3	373	Jockey-3	60	X:18148888-18148972	18148888	18148972	18148888	18148972	16F	17883262	16F	18037038
Jockey-3	1	Gypsy8-I	60	Jockey-2	974	X:18149032-18149531	18149032	18149531	18149032	18149531	16F	17883262	16F	18037038
Jockey-2	1	Jockey-3	974	DNAREP1	22459	X:18150505-18150578	18150505	18150578	18150505	18150578	16F	17883262	16F	18037038
DNAREP1	2	Jockey-2	22459	DIVER	4137	X:18173037-18173200	18173037	18173155	18173158	18173200	17A	18168380	16F	18037038
DIVER	3	DNAREP1	4137	Helitron-1	754	X:18177337-18183452	18177337	18177562	18183227	18183452	17A	18168380	16F	18037038
Helitron-1	1	DIVER	754	Invader3	9051	X:18184206-18184271	18184206	18184271	18184206	18184271	17A	18168380	16F	18037038
Invader3	1	Helitron-1	9051	Jockey-3	17616	X:18193322-18193645	18193322	18193645	18193322	18193645	17A	18168380	16F	18037038
Jockey-3	1	Invader3	17616	Hoana5	27139	X:18211261-18211395	18211261	18211395	18211261	18211395	17A	18168380	16F	18037038
Hoana5 2 187	1	Jockey-3	27139	HeT-A3	23469	X:18238534-18238701	18238534	18238701	18238534	18238701	17A	18168380	16F	18037038
HeT-A3	1	Hoana5	23469	Jockey-2	11318	X:18262170-18262227	18262170	18262227	18262170	18262227	17A	18168380	16F	18037038
Jockey-2	1	HeT-A3	11318	Jockey-1	52	X:18273545-18273639	18273545	18273639	18273545	18273639	17A	18168380	16F	18037038
Jockey-1	1	Jockey-2	52	DNAREP1	3210	X:18273691-18275172	18273691	18275172	18273691	18275172	17A	18168380	16F	18037038
DNAREP1	1	Jockey-1	3210	G5	3329	X:18278382-18278416	18278382	18278416	18278382	18278416	17A	18168380	16F	18037038
G5	1	DNAREP1	3329	Helitron-N1	4765	X:18281745-18282216	18281745	18282216	18281745	18282216	17A	18168380	16F	18037038
Helitron-N1	1	G5	4765	HeT-A3	6130	X:18286981-18287138	18286981	18287138	18286981	18287138	17A	18168380	16F	18037038
HeT-A3	1	Helitron-N1	6130	DNAREP1	2513	X:18293268-18293325	18293268	18293325	18293268	18293325	17A	18168380	16F	18037038
DNAREP1	2	HeT-A3	2513	ROOA	2702	X:18295838-18296069	18295838	18295893	18296009	18296069	17A	18168380	16F	18037038
ROOA	3	DNAREP1	2702	Transib-3	888	X:18298771-18300117	18298771	18298828	18299755	18300117	17A	18168380	16F	18037038
Transib-3	2	ROOA	888	TransibN1	3600	X:18301005-18301386	18301005	18301135	18301265	18301386	17A	18168380	16F	18037038
TransibN1	1	Transib-3	3600	Transib-N1	1	X:18304986-18305055	18304986	18305055	18304986	18305055	17A	18168380	16F	18037038
Transib-N1	1	TransibN1	1	Gypsy-22	89	X:18305056-18305150	18305056	18305150	18305056	18305150	17A	18168380	16F	18037038
Gypsy-22	1	Transib-N1	89	Homo6	1777	X:18305239-18305301	18305239	18305301	18305239	18305301	17A	18168380	16F	18037038
Homo6 827 908	1	Gypsy-22	1777	1.688	8230	X:18307078-18307166	18307078	18307166	18307078	18307166	17A	18168380	16F	18037038
1.688	1	Homo6	8230	P-1	8095	X:18315396-18315432	18315396	18315432	18315396	18315432	17A	18168380	16F	18037038
P-1	1	1.688	8095	HOBO	19622	X:18323527-18323615	18323527	18323615	18323527	18323615	17A	18168380	16F	18037038
HOBO 1 192	1	P-1	19622	HOBO	18	X:18343237-18343427	18343237	18343427	18343237	18343427	17A	18168380	17A	18326628
HOBO 261 316	1	HOBO	18	PROTOP	2	X:18343445-18343500	18343445	18343500	18343445	18343500	17A	18168380	17A	18326628
PROTOP 17 75	1	HOBO	2	P-1	21	X:18343502-18343571	18343502	18343571	18343502	18343571	17A	18168380	17A	18326628
P-1	1	PROTOP	21	PROTOP	127	X:18343592-18343629	18343592	18343629	18343592	18343629	17A	18168380	17A	18326628
PROTOP 314 459	1	P-1	127	HOBO	1	X:18343756-18343933	18343756	18343933	18343756	18343933	17A	18168380	17A	18326628
HOBO 2636 3016	1	PROTOP	1	CR1-4	25032	X:18343934-18344319	18343934	18344319	18343934	18344319	17A	18168380	17A	18326628
CR1-4	1	HOBO	25032	TART	6733	X:18369351-18369382	18369351	18369382	18369351	18369382	17A	18168380	17A	18326628
TART	1	CR1-4	6733	Jockey-3	661	X:18376115-18376279	18376115	18376279	18376115	18376279	17A	18168380	17A	18326628
Jockey-3	1	TART	661	Jockey-3	35424	X:18376940-18377022	18376940	18377022	18376940	18377022	17A	18168380	17A	18326628
Jockey-3	1	Jockey-3	35424	TART	827	X:18412446-18412518	18412446	18412518	18412446	18412518	17A	18168380	17A	18326628
TART	1	Jockey-3	827	Jockey-3	5104	X:18413345-18413422	18413345	18413422	18413345	18413422	17A	18168380	17A	18326628
Jockey-3	1	TART	5104	TART	22740	X:18418526-18418575	18418526	18418575	18418526	18418575	17A	18168380	17A	18326628
TART	1	Jockey-3	22740	HelitronN-1	5148	X:18441315-18441378	18441315	18441378	18441315	18441378	17B	18419764	17A	18326628
HelitronN-1	1	TART	5148	HOBO	40230	X:18446526-18446598	18446526	18446598	18446526	18446598	17B	18419764	17A	18326628
HOBO 2636 3016	1	HelitronN-1	40230	PROTOP	350	X:18486828-18487214	18486828	18487214	18486828	18487214	17B	18419764	17A	18326628
PROTOP	1	HOBO	350	HOBO	2	X:18487564-18487633	18487564	18487633	18487564	18487633	17B	18419764	17A	18326628
HOBO 1 316	1	PROTOP	2	DNAREP1	17825	X:18487635-18487918	18487635	18487918	18487635	18487918	17B	18419764	17A	18326628
DNAREP1	1	HOBO	17825	Homo3	11501	X:18505743-18506342	18505743	18506342	18505743	18506342	17C	18502715	17A	18326628
Homo3 1 108	1	DNAREP1	11501	TART	3730	X:18517843-18517946	18517843	18517946	18517843	18517946	17C	18502715	17A	18326628
TART	1	Homo3	3730	DNAREP1	40222	X:18521676-18521733	18521676	18521733	18521676	18521733	17C	18502715	17A	18326628
DNAREP1	3	TART	40222	DNAREP1	2643	X:18561955-18562456	18561955	18562057	18562189	18562456	17C	18502715	17A	18326628
DNAREP1	1	DNAREP1	2643	Helitron-1	23	X:18565099-18565169	18565099	18565169	18565099	18565169	17C	18502715	17A	18326628
Helitron-1	1	DNAREP1	23	Gypsy8-I	16457	X:18565192-18565296	18565192	18565296	18565192	18565296	17C	18502715	17A	18326628
Gypsy8-I	1	Helitron-1	16457	Gypsy-5	23785	X:18581753-18581813	18581753	18581813	18581753	18581813	17C	18502715	17B	18566842
Gypsy-5	1	Gypsy8-I	23785	MAX	699	X:18605598-18605655	18605598	18605655	18605598	18605655	17C	18502715	17B	18566842
MAX	1	Gypsy-5	699	Jockey-9	10093	X:18606354-18606673	18606354	18606673	18606354	18606673	17C	18502715	17B	18566842
Jockey-9	1	MAX	10093	DNAREP1	37557	X:18616766-18617006	18616766	18617006	18616766	18617006	17C	18502715	17B	18566842
DNAREP1	1	Jockey-9	37557	TART	10350	X:18654563-18654620	18654563	18654620	18654563	18654620	17D	18653463	17B	18566842
TART	1	DNAREP1	10350	Jockey-6	18572	X:18664970-18665067	18664970	18665067	18664970	18665067	17D	18653463	17C	18656765
Jockey-6	1	TART	18572	Jockey-3	4082	X:18683639-18683718	18683639	18683718	18683639	18683718	17D	18653463	17C	18656765
Jockey-3	1	Jockey-6	4082	BEL-1	1188	X:18687800-18687858	18687800	18687858	18687800	18687858	17D	18653463	17C	18656765
BEL-1	1	Jockey-3	1188	BEL-4	3644	X:18689046-18689120	18689046	18689120	18689046	18689120	17D	18653463	17C	18656765
BEL-4	1	BEL-1	3644	Jockey-2	1	X:18692764-18692859	18692764	18692859	18692764	18692859	17D	18653463	17C	18656765
Jockey-2	1	BEL-4	1	Gypsy8-I	513	X:18692860-18692878	18692860	18692878	18692860	18692878	17D	18653463	17C	18656765
Gypsy8-I	1	Jockey-2	513	BEL-2	7412	X:18693391-18693448	18693391	18693448	18693391	18693448	17D	18653463	17C	18656765
BEL-2	1	Gypsy8-I	7412	Jockey-3	10121	X:18700860-18700924	18700860	18700924	18700860	18700924	17D	18653463	17C	18656765
Jockey-3	1	BEL-2	10121	Homo6	14010	X:18711045-18711148	18711045	18711148	18711045	18711148	17D	18653463	17C	18656765
Homo6 831 875	1	Jockey-3	14010	Helena	11812	X:18725158-18725202	18725158	18725202	18725158	18725202	17D	18653463	17C	18656765
Helena	1	Homo6	11812	Gypsy-38	6715	X:18737014-18737065	18737014	18737065	18737014	18737065	17D	18653463	17C	18656765
Gypsy-38	1	Helena	6715	Jockey-3	8217	X:18743780-18743859	18743780	18743859	18743780	18743859	17D	18653463	17C	18656765
Jockey-3	1	Gypsy-38	8217	DNAREP1	7356	X:18752076-18752319	18752076	18752319	18752076	18752319	17D	18653463	17C	18656765
DNAREP1	1	Jockey-3	7356	Helitron-N1	0	X:18759675-18759953	18759675	18759953	18759675	18759953	17D	18653463	17C	18656765
Helitron-N1	1	DNAREP1	0	ROO	18465	X:18759953-18760024	18759953	18760024	18759953	18760024	17D	18653463	17C	18656765
ROO	1	Helitron-N1	18465	Helitron-1	5053	X:18778489-18778549	18778489	18778549	18778489	18778549	17D	18653463	17C	18656765
Helitron-1	1	ROO	5053	Hoana5	3348	X:18783602-18783652	18783602	18783652	18783602	18783652	17D	18653463	17C	18656765
Hoana5 2333 2373	1	Helitron-1	3348	hAT-1	1	X:18787000-18787015	18787000	18787015	18787000	18787015	17D	18653463	17C	18656765
hAT-1	1	Hoana5	1	Hoana5	90	X:18787016-18787046	18787016	18787046	18787016	18787046	17D	18653463	17C	18656765
Hoana5 28 250	1	hAT-1	90	Hopseu2	13549	X:18787136-18787362	18787136	18787362	18787136	18787362	17D	18653463	17C	18656765
Hopseu2 4794 4952	1	Hoana5	13549	hAT-1	4461	X:18800911-18801072	18800911	18801072	18800911	18801072	17D	18653463	17C	18656765
hAT-1	1	Hopseu2	4461	Jockey-6	793	X:18805533-18805637	18805533	18805637	18805533	18805637	17E	18803708	17C	18656765
Jockey-6	1	hAT-1	793	TART	11305	X:18806430-18806472	18806430	18806472	18806430	18806472	17E	18803708	17C	18656765
TART	1	Jockey-6	11305	TransibN1	47119	X:18817777-18817868	18817777	18817868	18817777	18817868	17E	18803708	17D	18814977
TransibN1	1	TART	47119	Transib-N1	1	X:18864987-18865013	18864987	18865013	18864987	18865013	17F	18858041	17D	18814977
Transib-N1	1	TransibN1	1	Jockey2	2	X:18865014-18865129	18865014	18865129	18865014	18865129	17F	18858041	17D	18814977
Jockey2 3329 3428	1	Transib-N1	2	Homo6	27646	X:18865131-18865224	18865131	18865224	18865131	18865224	17F	18858041	17D	18814977
Homo6 812 870	1	Jockey2	27646	Gypsy-31	14515	X:18892870-18892926	18892870	18892926	18892870	18892926	17F	18858041	17D	18814977
Gypsy-31	1	Homo6	14515	DMRT1B	10711	X:18907441-18907469	18907441	18907469	18907441	18907469	17F	18858041	17D	18814977
DMRT1B 4788 5155	1	Gypsy-31	10711	DMRT1B	-1	X:18918180-18918510	18918180	18918510	18918180	18918510	17F	18858041	17D	18814977
DMRT1B 4487 4545	1	DMRT1B	-1	Transib-7	194	X:18918509-18918567	18918509	18918567	18918509	18918567	17F	18858041	17D	18814977
Transib-7	1	DMRT1B	194	PROTOP	1	X:18918761-18918935	18918761	18918935	18918761	18918935	17F	18858041	17D	18814977
PROTOP	1	Transib-7	1	Transib-7	-6	X:18918936-18918983	18918936	18918983	18918936	18918983	17F	18858041	17D	18814977
Transib-7	1	PROTOP	-6	DM412B	278	X:18918977-18919106	18918977	18919106	18918977	18919106	17F	18858041	17D	18814977
DM412B	1	Transib-7	278	Transib-6	10	X:18919384-18919901	18919384	18919901	18919384	18919901	17F	18858041	17D	18814977
Transib-6	1	DM412B	10	Transib-7	9	X:18919911-18919953	18919911	18919953	18919911	18919953	17F	18858041	17D	18814977
Transib-7	1	Transib-6	9	Gypsy8-I	11989	X:18919962-18920210	18919962	18920210	18919962	18920210	17F	18858041	17D	18814977
Gypsy8-I	1	Transib-7	11989	DNAREP1	14239	X:18932199-18932348	18932199	18932348	18932199	18932348	17F	18858041	17D	18814977
DNAREP1	1	Gypsy8-I	14239	TART	1397	X:18946587-18947202	18946587	18947202	18946587	18947202	18A	18936075	17E	18938508
TART	1	DNAREP1	1397	DNAREP1	28230	X:18948599-18948677	18948599	18948677	18948599	18948677	18A	18936075	17E	18938508
DNAREP1	1	TART	28230	P	1	X:18976907-18976980	18976907	18976980	18976907	18976980	18A	18936075	17E	18938508
P	1	DNAREP1	1	DNAREP1	4189	X:18976981-18977118	18976981	18977118	18976981	18977118	18A	18936075	17E	18938508
DNAREP1	1	P	4189	Galileo	25701	X:18981307-18981500	18981307	18981500	18981307	18981500	18A	18936075	17E	18938508
Galileo	1	DNAREP1	25701	Jockey-3	7139	X:19007201-19007247	19007201	19007247	19007201	19007247	18A	18936075	17F	19007233
Jockey-3	2	Galileo	7139	TART	1173	X:19014386-19014894	19014386	19014506	19014771	19014894	18A	18936075	17F	19007233
TART	1	Jockey-3	1173	DNAREP1	15562	X:19016067-19016510	19016067	19016510	19016067	19016510	18A	18936075	17F	19007233
DNAREP1	1	TART	15562	REP-2	6678	X:19032072-19032565	19032072	19032565	19032072	19032565	18A	18936075	17F	19007233
REP-2	1	DNAREP1	6678	BEL2-I	3821	X:19039243-19039283	19039243	19039283	19039243	19039283	18A	18936075	17F	19007233
BEL2-I	1	REP-2	3821	REP-2	7102	X:19043104-19043161	19043104	19043161	19043104	19043161	18A	18936075	17F	19007233
REP-2	2	BEL2-I	7102	Gypsy11	38622	X:19050263-19051044	19050263	19050412	19051005	19051044	18A	18936075	17F	19007233
Gypsy11	1	REP-2	38622	HelitronN-1	57314	X:19089666-19089742	19089666	19089742	19089666	19089742	18A	18936075	17F	19007233
HelitronN-1	1	Gypsy11	57314	Jockey-3	7680	X:19147056-19147131	19147056	19147131	19147056	19147131	18A	18936075	18A	19092395
Jockey-3	1	HelitronN-1	7680	Jockey-6	6524	X:19154811-19154915	19154811	19154915	19154811	19154915	18A	18936075	18A	19092395
Jockey-6	1	Jockey-3	6524	DMRP1	2718	X:19161439-19161487	19161439	19161487	19161439	19161487	18A	18936075	18A	19092395
DMRP1 5 72	1	Jockey-6	2718	DMRP1	25	X:19164205-19164271	19164205	19164271	19164205	19164271	18A	18936075	18A	19092395
DMRP1 277 336	1	DMRP1	25	Polinton-1	37538	X:19164296-19164372	19164296	19164372	19164296	19164372	18A	18936075	18A	19092395
Polinton-1	1	DMRP1	37538	ROO	12427	X:19201910-19201969	19201910	19201969	19201910	19201969	18B	19200033	18A	19092395
ROO	1	Polinton-1	12427	BS	1288	X:19214396-19214517	19214396	19214517	19214396	19214517	18B	19200033	18A	19092395
BS 2069 2136	1	ROO	1288	Invader3	17580	X:19215805-19215880	19215805	19215880	19215805	19215880	18B	19200033	18A	19092395
Invader3	2	BS	17580	Transib-N1	262	X:19233460-19234194	19233460	19233633	19233652	19234194	18B	19200033	18A	19092395
Transib-N1	1	Invader3	262	TART	10922	X:19234456-19234599	19234456	19234599	19234456	19234599	18B	19200033	18A	19092395
TART	2	Transib-N1	10922	Transib-1	910	X:19245521-19246166	19245521	19245581	19246101	19246166	18B	19200033	18A	19092395
Transib-1	1	TART	910	DNAREP1	1	X:19247076-19247091	19247076	19247091	19247076	19247091	18B	19200033	18A	19092395
DNAREP1	1	Transib-1	1	DNAREP1	4285	X:19247092-19247514	19247092	19247514	19247092	19247514	18B	19200033	18A	19092395
DNAREP1	1	DNAREP1	4285	Jockey-8	1	X:19251799-19251953	19251799	19251953	19251799	19251953	18B	19200033	18A	19092395
Jockey-8	1	DNAREP1	1	DNAREP1	-8	X:19251954-19252085	19251954	19252085	19251954	19252085	18B	19200033	18A	19092395
DNAREP1	1	Jockey-8	-8	DNAREP1	4170	X:19252077-19252509	19252077	19252509	19252077	19252509	18B	19200033	18A	19092395
DNAREP1	1	DNAREP1	4170	Jockey-8	12	X:19256679-19256833	19256679	19256833	19256679	19256833	18B	19200033	18A	19092395
Jockey-8	1	DNAREP1	12	BARI	29	X:19256845-19256930	19256845	19256930	19256845	19256930	18B	19200033	18A	19092395
BARI	1	Jockey-8	29	DNAREP1	20	X:19256959-19258685	19256959	19258685	19256959	19258685	18B	19200033	18A	19092395
DNAREP1	1	BARI	20	DNAREP1	4090	X:19258705-19259116	19258705	19259116	19258705	19259116	18B	19200033	18A	19092395
DNAREP1	1	DNAREP1	4090	Jockey-8	1	X:19263206-19263360	19263206	19263360	19263206	19263360	18B	19200033	18A	19092395
Jockey-8	1	DNAREP1	1	DNAREP1	-8	X:19263361-19263492	19263361	19263492	19263361	19263492	18B	19200033	18A	19092395
DNAREP1	1	Jockey-8	-8	Gypsy-50	13738	X:19263484-19263909	19263484	19263909	19263484	19263909	18B	19200033	18A	19092395
Gypsy-50	1	DNAREP1	13738	HeT-A3	7873	X:19277647-19277700	19277647	19277700	19277647	19277700	18B	19200033	18A	19092395
HeT-A3	1	Gypsy-50	7873	TART	3091	X:19285573-19285645	19285573	19285645	19285573	19285645	18B	19200033	18A	19092395
TART	1	HeT-A3	3091	TART	11135	X:19288736-19289063	19288736	19289063	19288736	19289063	18B	19200033	18A	19092395
TART	1	TART	11135	Helena	19653	X:19300198-19300272	19300198	19300272	19300198	19300272	18C	19295065	18A	19092395
Helena	1	TART	19653	TART	2372	X:19319925-19320057	19319925	19320057	19319925	19320057	18C	19295065	18A	19092395
TART	1	Helena	2372	DNAREP1	4928	X:19322429-19322667	19322429	19322667	19322429	19322667	18C	19295065	18A	19092395
DNAREP1	1	TART	4928	Jockey-8	12	X:19327595-19327749	19327595	19327749	19327595	19327749	18C	19295065	18A	19092395
Jockey-8	1	DNAREP1	12	DNAREP1	27	X:19327761-19327846	19327761	19327846	19327761	19327846	18C	19295065	18A	19092395
DNAREP1	1	Jockey-8	27	G5	8622	X:19327873-19328306	19327873	19328306	19327873	19328306	18C	19295065	18A	19092395
G5	1	DNAREP1	8622	Transib-1	26774	X:19336928-19337025	19336928	19337025	19336928	19337025	18C	19295065	18A	19092395
Transib-1	1	G5	26774	Helitron-1	4	X:19363799-19363847	19363799	19363847	19363799	19363847	18C	19295065	18B	19351962
Helitron-1	2	Transib-1	4	Jockey-3	3631	X:19363851-19363996	19363851	19363889	19363934	19363996	18C	19295065	18B	19351962
Jockey-3	1	Helitron-1	3631	REP-2	9745	X:19367627-19367871	19367627	19367871	19367627	19367871	18C	19295065	18B	19351962
