Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy-23	1	Jockey-3	1	Gypsy8-I	1162	X:16690364-16690379	16690364	16690379	16690364	16690379	15A	16667592	15F	16673913
Gypsy8-I	1	Gypsy-23	1162	Jockey-6	1351	X:16691541-16691656	16691541	16691656	16691541	16691656	15A	16667592	15F	16673913
Jockey-6	1	Gypsy8-I	1351	DNAREP1	12444	X:16693007-16693078	16693007	16693078	16693007	16693078	15A	16667592	15F	16673913
DNAREP1	1	Jockey-6	12444	DOC6	13521	X:16705522-16705597	16705522	16705597	16705522	16705597	15A	16667592	15F	16673913
DOC6	1	DNAREP1	13521	DNAREP1	6657	X:16719118-16723360	16719118	16723360	16719118	16723360	15A	16667592	15F	16673913
DNAREP1	1	DOC6	6657	Hoyak2	1	X:16730017-16730165	16730017	16730165	16730017	16730165	15A	16667592	15F	16673913
Hoyak2 1 66	1	DNAREP1	1	TART	5321	X:16730166-16730235	16730166	16730235	16730166	16730235	15A	16667592	15F	16673913
TART	1	Hoyak2	5321	Jockey-3	7641	X:16735556-16735694	16735556	16735694	16735556	16735694	15A	16667592	15F	16673913
Jockey-3	1	TART	7641	I-4	99	X:16743335-16743960	16743335	16743960	16743335	16743960	15A	16667592	15F	16673913
I-4	1	Jockey-3	99	I-3	39	X:16744059-16744136	16744059	16744136	16744059	16744136	15A	16667592	15F	16673913
I-3	1	I-4	39	Jockey-3	4448	X:16744175-16744316	16744175	16744316	16744175	16744316	15A	16667592	15F	16673913
Jockey-3	1	I-3	4448	I-4	99	X:16748764-16749389	16748764	16749389	16748764	16749389	15A	16667592	15F	16673913
I-4	1	Jockey-3	99	I-3	39	X:16749488-16749565	16749488	16749565	16749488	16749565	15A	16667592	15F	16673913
I-3	1	I-4	39	Transib-1	1040	X:16749604-16749745	16749604	16749745	16749604	16749745	15A	16667592	15F	16673913
Transib-1	1	I-3	1040	DNAREP1	1	X:16750785-16750814	16750785	16750814	16750785	16750814	15A	16667592	15F	16673913
DNAREP1	1	Transib-1	1	Jockey-3	2621	X:16750815-16750910	16750815	16750910	16750815	16750910	15A	16667592	15F	16673913
Jockey-3	1	DNAREP1	2621	I-4	99	X:16753531-16754156	16753531	16754156	16753531	16754156	15A	16667592	15F	16673913
I-4	1	Jockey-3	99	I-3	39	X:16754255-16754332	16754255	16754332	16754255	16754332	15A	16667592	15F	16673913
I-3	1	I-4	39	Transib-1	1051	X:16754371-16754512	16754371	16754512	16754371	16754512	15A	16667592	15F	16673913
Transib-1	1	I-3	1051	DNAREP1	1	X:16755563-16755592	16755563	16755592	16755563	16755592	15A	16667592	15F	16673913
DNAREP1	2	Transib-1	1	Jockey-3	2726	X:16755593-16755927	16755593	16755717	16755716	16755927	15A	16667592	15F	16673913
Jockey-3	1	DNAREP1	2726	I-4	99	X:16758653-16759278	16758653	16759278	16758653	16759278	15A	16667592	15F	16673913
I-4	1	Jockey-3	99	I-3	39	X:16759377-16759454	16759377	16759454	16759377	16759454	15A	16667592	15F	16673913
I-3	1	I-4	39	DNAREP1	1088	X:16759493-16759634	16759493	16759634	16759493	16759634	15A	16667592	15F	16673913
DNAREP1	2	I-3	1088	TART	1995	X:16760722-16761054	16760722	16760842	16760841	16761054	15A	16667592	15F	16673913
TART	1	DNAREP1	1995	BS3	12341	X:16763049-16763152	16763049	16763152	16763049	16763152	15A	16667592	15F	16673913
BS3	1	TART	12341	Jockey-1	2808	X:16775493-16775673	16775493	16775673	16775493	16775673	15A	16667592	15F	16673913
Jockey-1	2	BS3	2808	Jockey-6	6661	X:16778481-16778560	16778481	16778497	16778543	16778560	15A	16667592	15F	16673913
Jockey-6	1	Jockey-1	6661	TART	262	X:16785221-16785558	16785221	16785558	16785221	16785558	15A	16667592	15F	16673913
TART	1	Jockey-6	262	DNAREP1	8018	X:16785820-16785942	16785820	16785942	16785820	16785942	15A	16667592	15F	16673913
DNAREP1	1	TART	8018	Gypsy-26	775	X:16793960-16793998	16793960	16793998	16793960	16793998	15A	16667592	15F	16673913
Gypsy-26	1	DNAREP1	775	DNAREP1	995	X:16794773-16794896	16794773	16794896	16794773	16794896	15A	16667592	15F	16673913
DNAREP1	2	Gypsy-26	995	DNAREP1	1728	X:16795891-16796379	16795891	16795975	16796329	16796379	15A	16667592	15F	16673913
DNAREP1	1	DNAREP1	1728	Helitron-2	30389	X:16798107-16798626	16798107	16798626	16798107	16798626	15A	16667592	15F	16673913
Helitron-2	1	DNAREP1	30389	DNAREP1	-1	X:16829015-16829073	16829015	16829073	16829015	16829073	15A	16667592	16A	16817530
DNAREP1	1	Helitron-2	-1	BEL-1	846	X:16829072-16829243	16829072	16829243	16829072	16829243	15A	16667592	16A	16817530
BEL-1	1	DNAREP1	846	Gypsy8-I	3173	X:16830089-16830125	16830089	16830125	16830089	16830125	15A	16667592	16A	16817530
Gypsy8-I	1	BEL-1	3173	Jockey-6	1	X:16833298-16833357	16833298	16833357	16833298	16833357	15A	16667592	16A	16817530
Jockey-6	1	Gypsy8-I	1	TART	862	X:16833358-16833369	16833358	16833369	16833358	16833369	15A	16667592	16A	16817530
TART	2	Jockey-6	862	Jockey-3	4525	X:16834231-16834678	16834231	16834292	16834385	16834678	15A	16667592	16A	16817530
Jockey-3	1	TART	4525	I	8037	X:16839203-16839302	16839203	16839302	16839203	16839302	15B	16838946	16A	16817530
I	1	Jockey-3	8037	Gypsy14-LTR	2234	X:16847339-16847538	16847339	16847538	16847339	16847538	15B	16838946	16A	16817530
Gypsy14-LTR	1	I	2234	HeT-A3	1769	X:16849772-16849818	16849772	16849818	16849772	16849818	15B	16838946	16A	16817530
HeT-A3	1	Gypsy14-LTR	1769	1.688	14899	X:16851587-16851658	16851587	16851658	16851587	16851658	15B	16838946	16A	16817530
1.688	2	HeT-A3	14899	1.688	28277	X:16866557-16867035	16866557	16866684	16866696	16867035	15B	16838946	16A	16817530
1.688	1	1.688	28277	Jockey-6	21051	X:16895312-16895400	16895312	16895400	16895312	16895400	15B	16838946	16A	16817530
Jockey-6	1	1.688	21051	REP-2	20366	X:16916451-16916552	16916451	16916552	16916451	16916552	15C	16900780	16A	16817530
REP-2	1	Jockey-6	20366	Helitron-2	20049	X:16936918-16937039	16936918	16937039	16936918	16937039	15C	16900780	16A	16817530
Helitron-2	1	REP-2	20049	TART	14305	X:16957088-16957159	16957088	16957159	16957088	16957159	15C	16900780	16A	16817530
TART	1	Helitron-2	14305	1.688	2067	X:16971464-16971627	16971464	16971627	16971464	16971627	15D	16969024	16A	16817530
1.688	1	TART	2067	Jockey-6	9337	X:16973694-16973784	16973694	16973784	16973694	16973784	15D	16969024	16A	16817530
Jockey-6	1	1.688	9337	Gypsy-22	19764	X:16983121-16983223	16983121	16983223	16983121	16983223	15D	16969024	16A	16817530
Gypsy-22	1	Jockey-6	19764	Gypsy-5	1998	X:17002987-17003051	17002987	17003051	17002987	17003051	15D	16969024	16A	16817530
Gypsy-5	1	Gypsy-22	1998	Helitron-1	6942	X:17005049-17005083	17005049	17005083	17005049	17005083	15D	16969024	16A	16817530
Helitron-1	1	Gypsy-5	6942	Transib-1	12	X:17012025-17012170	17012025	17012170	17012025	17012170	15D	16969024	16A	16817530
Transib-1	1	Helitron-1	12	REP-2	1446	X:17012182-17012255	17012182	17012255	17012182	17012255	15D	16969024	16A	16817530
REP-2	1	Transib-1	1446	TART	33747	X:17013701-17013736	17013701	17013736	17013701	17013736	15D	16969024	16A	16817530
TART	1	REP-2	33747	Gypsy8-I	3	X:17047483-17047620	17047483	17047620	17047483	17047620	15D	16969024	16B	17018056
Gypsy8-I	1	TART	3	R1	4815	X:17047623-17047641	17047623	17047641	17047623	17047641	15D	16969024	16B	17018056
R1	1	Gypsy8-I	4815	REP-2	884	X:17052456-17052618	17052456	17052618	17052456	17052618	15D	16969024	16B	17018056
REP-2	1	R1	884	DNAREP1	18950	X:17053502-17053573	17053502	17053573	17053502	17053573	15D	16969024	16B	17018056
DNAREP1	1	REP-2	18950	REP-2	3621	X:17072523-17073028	17072523	17073028	17072523	17073028	15E	17066542	16B	17018056
REP-2	1	DNAREP1	3621	TRANSIB1	5313	X:17076649-17076683	17076649	17076683	17076649	17076683	15E	17066542	16B	17018056
TRANSIB1 1 2770	1	REP-2	5313	TRANSIB1	28	X:17081996-17084784	17081996	17084784	17081996	17084784	15E	17066542	16B	17018056
TRANSIB1 2771 3013	1	TRANSIB1	28	HET-A	16128	X:17084812-17085026	17084812	17085026	17084812	17085026	15E	17066542	16B	17018056
HET-A	1	TRANSIB1	16128	I-2	12051	X:17101154-17101200	17101154	17101200	17101154	17101200	15E	17066542	16B	17018056
I-2	1	HET-A	12051	Gypsy8-I	7949	X:17113251-17113354	17113251	17113354	17113251	17113354	15E	17066542	16B	17018056
Gypsy8-I	1	I-2	7949	Jockey-3	1	X:17121303-17121360	17121303	17121360	17121303	17121360	15E	17066542	16B	17018056
Jockey-3	1	Gypsy8-I	1	P-1	13359	X:17121361-17121540	17121361	17121540	17121361	17121540	15E	17066542	16B	17018056
P-1	1	Jockey-3	13359	REP-2	2438	X:17134899-17134949	17134899	17134949	17134899	17134949	15E	17066542	16B	17018056
REP-2	1	P-1	2438	Mariner-11	1255	X:17137387-17137500	17137387	17137500	17137387	17137500	15E	17066542	16B	17018056
Mariner-11	1	REP-2	1255	Helitron-1	3630	X:17138755-17138839	17138755	17138839	17138755	17138839	15E	17066542	16B	17018056
Helitron-1	1	Mariner-11	3630	DNAREP1	0	X:17142469-17142529	17142469	17142529	17142469	17142529	15E	17066542	16B	17018056
DNAREP1	1	Helitron-1	0	Helitron-2	62	X:17142529-17142713	17142529	17142713	17142529	17142713	15E	17066542	16B	17018056
Helitron-2	1	DNAREP1	62	REP-2	49441	X:17142775-17142841	17142775	17142841	17142775	17142841	15E	17066542	16B	17018056
REP-2	2	Helitron-2	49441	R1	14876	X:17192282-17192463	17192282	17192367	17192405	17192463	15F	17157125	16B	17018056
R1	2	REP-2	14876	Gypsy-22	9800	X:17207339-17207536	17207339	17207428	17207435	17207536	15F	17157125	16B	17018056
Gypsy-22	1	R1	9800	REP-1	21062	X:17217336-17217385	17217336	17217385	17217336	17217385	15F	17157125	16C	17212997
REP-1	1	Gypsy-22	21062	Helena	1031	X:17238447-17238499	17238447	17238499	17238447	17238499	15F	17157125	16C	17212997
Helena	1	REP-1	1031	Jockey-5	5383	X:17239530-17239615	17239530	17239615	17239530	17239615	15F	17157125	16C	17212997
Jockey-5	1	Helena	5383	REP-1	58289	X:17244998-17245075	17244998	17245075	17244998	17245075	15F	17157125	16C	17212997
REP-1	1	Jockey-5	58289	PROTOP	6842	X:17303364-17303420	17303364	17303420	17303364	17303420	16A	17293690	16C	17212997
PROTOP	3	REP-1	6842	Jockey-3	432	X:17310262-17312442	17310262	17310298	17311405	17312442	16A	17293690	16C	17212997
Jockey-3	1	PROTOP	432	BEL-1	6143	X:17312874-17313007	17312874	17313007	17312874	17313007	16A	17293690	16C	17212997
BEL-1	1	Jockey-3	6143	BEL-1	5363	X:17319150-17319212	17319150	17319212	17319150	17319212	16A	17293690	16C	17212997
BEL-1	1	BEL-1	5363	DNAREP1	10622	X:17324575-17324624	17324575	17324624	17324575	17324624	16A	17293690	16D	17319219
DNAREP1	1	BEL-1	10622	Gypsy-13	10590	X:17335246-17335329	17335246	17335329	17335246	17335329	16A	17293690	16D	17319219
Gypsy-13	1	DNAREP1	10590	Jockey-3	36557	X:17345919-17345991	17345919	17345991	17345919	17345991	16A	17293690	16D	17319219
Jockey-3	1	Gypsy-13	36557	DNAREP1	2093	X:17382548-17382739	17382548	17382739	17382548	17382739	16A	17293690	16E	17360059
DNAREP1	1	Jockey-3	2093	Helitron-1	90	X:17384832-17384986	17384832	17384986	17384832	17384986	16A	17293690	16E	17360059
Helitron-1	1	DNAREP1	90	Galileo	9093	X:17385076-17385210	17385076	17385210	17385076	17385210	16A	17293690	16E	17360059
Galileo	1	Helitron-1	9093	TART	2580	X:17394303-17394367	17394303	17394367	17394303	17394367	16A	17293690	16E	17360059
TART	1	Galileo	2580	TART	8073	X:17396947-17396994	17396947	17396994	17396947	17396994	16A	17293690	16E	17360059
TART	1	TART	8073	Hoana6	623	X:17405067-17405126	17405067	17405126	17405067	17405126	16A	17293690	16F	17402656
Hoana6 2 95	1	TART	623	P-1	18853	X:17405749-17405855	17405749	17405855	17405749	17405855	16A	17293690	16F	17402656
P-1	1	Hoana6	18853	Jockey-3	16459	X:17424708-17424757	17424708	17424757	17424708	17424757	16A	17293690	16F	17402656
Jockey-3	1	P-1	16459	Jockey-3	7589	X:17441216-17441350	17441216	17441350	17441216	17441350	16A	17293690	16F	17402656
Jockey-3	1	Jockey-3	7589	TART	13065	X:17448939-17449197	17448939	17449197	17448939	17449197	16A	17293690	16F	17402656
TART	1	Jockey-3	13065	Homo6	1771	X:17462262-17462395	17462262	17462395	17462262	17462395	16A	17293690	16F	17402656
Homo6 778 835	1	TART	1771	Homo6	5580	X:17464166-17464223	17464166	17464223	17464166	17464223	16A	17293690	16F	17402656
Homo6 830 878	1	Homo6	5580	BEL3	1041	X:17469803-17469851	17469803	17469851	17469803	17469851	16A	17293690	16F	17402656
BEL3	1	Homo6	1041	REP-2	9954	X:17470892-17470944	17470892	17470944	17470892	17470944	16A	17293690	16F	17402656
REP-2	1	BEL3	9954	Jockey-6	2413	X:17480898-17480952	17480898	17480952	17480898	17480952	16B	17472088	16F	17402656
Jockey-6	1	REP-2	2413	1.688	2384	X:17483365-17483487	17483365	17483487	17483365	17483487	16B	17472088	16F	17402656
1.688	2	Jockey-6	2384	Gypsy8-I	20481	X:17485871-17486316	17485871	17486026	17486034	17486316	16B	17472088	16F	17402656
Gypsy8-I	1	1.688	20481	TART	590	X:17506797-17506878	17506797	17506878	17506797	17506878	16B	17472088	16F	17402656
TART	1	Gypsy8-I	590	ROO	71	X:17507468-17507549	17507468	17507549	17507468	17507549	16B	17472088	16F	17402656
ROO	1	TART	71	TART	5532	X:17507620-17507804	17507620	17507804	17507620	17507804	16B	17472088	16F	17402656
TART	1	ROO	5532	Gypsy8-I	1	X:17513336-17513353	17513336	17513353	17513336	17513353	16B	17472088	16F	17402656
Gypsy8-I	1	TART	1	TART	1	X:17513354-17513471	17513354	17513471	17513354	17513471	16B	17472088	16F	17402656
TART	2	Gypsy8-I	1	Jockey-2	977	X:17513472-17514514	17513472	17513498	17514000	17514514	16B	17472088	16F	17402656
Jockey-2	1	TART	977	Jockey-1	7447	X:17515491-17515564	17515491	17515564	17515491	17515564	16B	17472088	16F	17402656
Jockey-1	1	Jockey-2	7447	Jockey-2	52	X:17523011-17524756	17523011	17524756	17523011	17524756	16B	17472088	16F	17402656
Jockey-2	1	Jockey-1	52	DNAREP1	15112	X:17524808-17524902	17524808	17524902	17524808	17524902	16B	17472088	16F	17402656
DNAREP1	2	Jockey-2	15112	Helitron-1	4819	X:17540014-17540176	17540014	17540131	17540134	17540176	16B	17472088	16F	17402656
Helitron-1	1	DNAREP1	4819	Jockey-15	768	X:17544995-17545060	17544995	17545060	17544995	17545060	16B	17472088	16F	17402656
Jockey-15	1	Helitron-1	768	ACCORD	2012	X:17545828-17545869	17545828	17545869	17545828	17545869	16B	17472088	16F	17402656
ACCORD	2	Jockey-15	2012	Jockey-3	24597	X:17547881-17554733	17547881	17548421	17548422	17554733	16B	17472088	16F	17402656
Jockey-3	1	ACCORD	24597	Hoana5	27227	X:17579330-17579473	17579330	17579473	17579330	17579473	16B	17472088	16F	17402656
Hoana5 2 187	1	Jockey-3	27227	Gypsy-22	23659	X:17606700-17606878	17606700	17606878	17606700	17606878	16B	17472088	16F	17402656
Gypsy-22	1	Hoana5	23659	DNAREP1	14561	X:17630537-17630621	17630537	17630621	17630537	17630621	16B	17472088	16F	17402656
DNAREP1	1	Gypsy-22	14561	Gypsy-9	8069	X:17645182-17645236	17645182	17645236	17645182	17645236	16B	17472088	16F	17402656
Gypsy-9	1	DNAREP1	8069	Helitron-N1	41	X:17653305-17653666	17653305	17653666	17653305	17653666	16B	17472088	16F	17402656
Helitron-N1	1	Gypsy-9	41	P-1	6166	X:17653707-17653864	17653707	17653864	17653707	17653864	16B	17472088	16F	17402656
P-1	1	Helitron-N1	6166	DNAREP1	2534	X:17660030-17660090	17660030	17660090	17660030	17660090	16B	17472088	16F	17402656
DNAREP1	2	P-1	2534	ROOA	2713	X:17662624-17662855	17662624	17662679	17662795	17662855	16B	17472088	16F	17402656
ROOA	1	DNAREP1	2713	Transib-3	793	X:17665568-17665622	17665568	17665622	17665568	17665622	16B	17472088	16F	17402656
Transib-3	2	ROOA	793	TransibN1	3669	X:17666415-17666737	17666415	17666481	17666616	17666737	16B	17472088	16F	17402656
TransibN1	1	Transib-3	3669	Homo6	1948	X:17670406-17670536	17670406	17670536	17670406	17670536	16B	17472088	16F	17402656
Homo6 827 908	1	TransibN1	1948	1.688	8236	X:17672484-17672572	17672484	17672572	17672484	17672572	16B	17472088	16F	17402656
1.688	1	Homo6	8236	TART	3676	X:17680808-17680844	17680808	17680844	17680808	17680844	16C	17678211	16F	17402656
TART	1	1.688	3676	P-1	4345	X:17684520-17684612	17684520	17684612	17684520	17684612	16C	17678211	16F	17402656
P-1	1	TART	4345	Gypsy-10	24	X:17688957-17688980	17688957	17688980	17688957	17688980	16C	17678211	16F	17402656
Gypsy-10	1	P-1	24	HOBO	17229	X:17689004-17689086	17689004	17689086	17689004	17689086	16C	17678211	16F	17402656
HOBO 1 314	1	Gypsy-10	17229	PROTOP	4	X:17706315-17706628	17706315	17706628	17706315	17706628	16C	17678211	17A	17692132
PROTOP	2	HOBO	4	HOBO	-1	X:17706632-17707015	17706632	17706701	17706869	17707015	16C	17678211	17A	17692132
HOBO 2632 3016	1	PROTOP	-1	Helitron-2	20566	X:17707014-17707396	17707014	17707396	17707014	17707396	16C	17678211	17A	17692132
Helitron-2	1	HOBO	20566	Jockey-3	12130	X:17727962-17728042	17727962	17728042	17727962	17728042	16C	17678211	17A	17692132
Jockey-3	1	Helitron-2	12130	CIRCE	619	X:17740172-17740222	17740172	17740222	17740172	17740222	16C	17678211	17A	17692132
CIRCE 3515 5426	1	Jockey-3	619	CIRCE	82	X:17740841-17743110	17740841	17743110	17740841	17743110	16C	17678211	17A	17692132
CIRCE 58 4980	1	CIRCE	82	TART	803	X:17743192-17746774	17743192	17746774	17743192	17746774	16C	17678211	17A	17692132
TART	1	CIRCE	803	Jockey-3	656	X:17747577-17747741	17747577	17747741	17747577	17747741	16C	17678211	17A	17692132
Jockey-3	1	TART	656	Helitron-N2	14244	X:17748397-17748479	17748397	17748479	17748397	17748479	16C	17678211	17A	17692132
Helitron-N2	1	Jockey-3	14244	TART	3654	X:17762723-17762769	17762723	17762769	17762723	17762769	16C	17678211	17A	17692132
TART	1	Helitron-N2	3654	TART	18169	X:17766423-17766512	17766423	17766512	17766423	17766512	16C	17678211	17A	17692132
TART	1	TART	18169	Gypsy8-I	158	X:17784681-17784729	17784681	17784729	17784681	17784729	16D	17776522	17A	17692132
Gypsy8-I	1	TART	158	Gypsy14-LTR	3971	X:17784887-17784961	17784887	17784961	17784887	17784961	16D	17776522	17A	17692132
Gypsy14-LTR	1	Gypsy8-I	3971	Jockey-3	1139	X:17788932-17788976	17788932	17788976	17788932	17788976	16D	17776522	17A	17692132
Jockey-3	1	Gypsy14-LTR	1139	TART	23206	X:17790115-17790164	17790115	17790164	17790115	17790164	16D	17776522	17A	17692132
TART	1	Jockey-3	23206	MINIME	5391	X:17813370-17813433	17813370	17813433	17813370	17813433	16D	17776522	17A	17692132
MINIME	1	TART	5391	HelitronN-1	1	X:17818824-17818904	17818824	17818904	17818824	17818904	16D	17776522	17A	17692132
HelitronN-1	1	MINIME	1	Gypsy8-I	16139	X:17818905-17818918	17818905	17818918	17818905	17818918	16D	17776522	17A	17692132
Gypsy8-I	1	HelitronN-1	16139	Jockey-3	2971	X:17835057-17835169	17835057	17835169	17835057	17835169	16D	17776522	17A	17692132
Jockey-3	1	Gypsy8-I	2971	Gypsy-5	6289	X:17838140-17838242	17838140	17838242	17838140	17838242	16D	17776522	17A	17692132
Gypsy-5	1	Jockey-3	6289	DNAREP1	32764	X:17844531-17844588	17844531	17844588	17844531	17844588	16E	17841788	17A	17692132
DNAREP1	1	Gypsy-5	32764	G5	103	X:17877352-17877983	17877352	17877983	17877352	17877983	16E	17841788	17A	17692132
G5	1	DNAREP1	103	Homo3	12118	X:17878086-17878142	17878086	17878142	17878086	17878142	16E	17841788	17A	17692132
Homo3 1 108	1	G5	12118	Jockey-1	42897	X:17890260-17890363	17890260	17890363	17890260	17890363	16F	17883262	17A	17692132
Jockey-1	1	Homo3	42897	Jockey-2	52	X:17933260-17935564	17933260	17935564	17933260	17935564	16F	17883262	17A	17692132
Jockey-2	1	Jockey-1	52	DNAREP1	694	X:17935616-17935710	17935616	17935710	17935616	17935710	16F	17883262	17A	17692132
DNAREP1	3	Jockey-2	694	DNAREP1	2522	X:17936404-17936927	17936404	17936593	17936659	17936927	16F	17883262	17A	17692132
DNAREP1	1	DNAREP1	2522	Helitron-1	15	X:17939449-17939528	17939449	17939528	17939449	17939528	16F	17883262	17A	17692132
Helitron-1	1	DNAREP1	15	Helitron-N3	18268	X:17939543-17939647	17939543	17939647	17939543	17939647	16F	17883262	17A	17692132
Helitron-N3	1	Helitron-1	18268	Jockey-9	33129	X:17957915-17957968	17957915	17957968	17957915	17957968	16F	17883262	17B	17948129
Jockey-9	1	Helitron-N3	33129	Helitron-1	37656	X:17991097-17991331	17991097	17991331	17991097	17991331	16F	17883262	17B	17948129
Helitron-1	1	Jockey-9	37656	ISFUN1	1657	X:18028987-18029023	18028987	18029023	18028987	18029023	16F	17883262	17B	17948129
ISFUN1 182 227	1	Helitron-1	1657	TART	8510	X:18030680-18030725	18030680	18030725	18030680	18030725	16F	17883262	17B	17948129
TART	1	ISFUN1	8510	Jockey-3	18427	X:18039235-18039332	18039235	18039332	18039235	18039332	16F	17883262	17B	17948129
Jockey-3	1	TART	18427	Jockey-3	4074	X:18057759-18057857	18057759	18057857	18057759	18057857	16F	17883262	17C	18042895
Jockey-3	1	Jockey-3	4074	BEL-1	1219	X:18061931-18061992	18061931	18061992	18061931	18061992	16F	17883262	17C	18042895
BEL-1	1	Jockey-3	1219	BEL-4	3650	X:18063211-18063283	18063211	18063283	18063211	18063283	16F	17883262	17C	18042895
BEL-4	1	BEL-1	3650	Gypsy8-I	530	X:18066933-18067028	18066933	18067028	18066933	18067028	16F	17883262	17C	18042895
Gypsy8-I	1	BEL-4	530	Jockey-3	17699	X:18067558-18067630	18067558	18067630	18067558	18067630	16F	17883262	17C	18042895
Jockey-3	1	Gypsy8-I	17699	Gypsy-38	32573	X:18085329-18085432	18085329	18085432	18085329	18085432	16F	17883262	17C	18042895
Gypsy-38	1	Jockey-3	32573	Jockey-3	8647	X:18118005-18118084	18118005	18118084	18118005	18118084	16F	17883262	17C	18042895
Jockey-3	1	Gypsy-38	8647	DNAREP1	7413	X:18126731-18126920	18126731	18126920	18126731	18126920	16F	17883262	17C	18042895
