Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Homo3 1 100	1	Jockey-5	13215	TART	10816	X:17580313-17580422	17580313	17580422	17580313	17580422	16B	17472088	16C	17535085
TART	1	Homo3	10816	REP-1	34333	X:17591238-17591285	17591238	17591285	17591238	17591285	16B	17472088	16C	17535085
REP-1	1	TART	34333	Gypsy8-I	6225	X:17625618-17625672	17625618	17625672	17625618	17625672	16B	17472088	16C	17535085
Gypsy8-I	1	REP-1	6225	PROTOP	519	X:17631897-17631964	17631897	17631964	17631897	17631964	16B	17472088	16C	17535085
PROTOP	3	Gypsy8-I	519	Gypsy-22	6493	X:17632483-17633358	17632483	17632829	17633251	17633358	16B	17472088	16C	17535085
Gypsy-22	1	PROTOP	6493	BEL-1	5386	X:17639851-17639905	17639851	17639905	17639851	17639905	16B	17472088	16C	17535085
BEL-1	1	Gypsy-22	5386	DNAREP1	10570	X:17645291-17645340	17645291	17645340	17645291	17645340	16B	17472088	16D	17639930
DNAREP1	1	BEL-1	10570	Gypsy-13	10547	X:17655910-17655993	17655910	17655993	17655910	17655993	16B	17472088	16D	17639930
Gypsy-13	1	DNAREP1	10547	LINEJ1	2584	X:17666540-17666612	17666540	17666612	17666540	17666612	16B	17472088	16D	17639930
LINEJ1	1	Gypsy-13	2584	Jockey-3	33743	X:17669196-17669528	17669196	17669528	17669196	17669528	16B	17472088	16D	17639930
Jockey-3	1	LINEJ1	33743	DNAREP1	2106	X:17703271-17703462	17703271	17703462	17703271	17703462	16C	17678211	16E	17680971
DNAREP1	2	Jockey-3	2106	Galileo	9060	X:17705568-17705946	17705568	17705777	17705807	17705946	16C	17678211	16E	17680971
Galileo	1	DNAREP1	9060	TART	2510	X:17715006-17715070	17715006	17715070	17715006	17715070	16C	17678211	16E	17680971
TART	1	Galileo	2510	BARI1	4231	X:17717580-17717627	17717580	17717627	17717580	17717627	16C	17678211	16E	17680971
BARI1 1626 1730	1	TART	4231	BARI1	-5	X:17721858-17721968	17721858	17721968	17721858	17721968	16C	17678211	16E	17680971
BARI1 29 88	1	BARI1	-5	TART	3789	X:17721963-17722020	17721963	17722020	17721963	17722020	16C	17678211	16E	17680971
TART	1	BARI1	3789	ROO	171	X:17725809-17725868	17725809	17725868	17725809	17725868	16C	17678211	16F	17723388
ROO	1	TART	171	Hoana6	390	X:17726039-17726103	17726039	17726103	17726039	17726103	16C	17678211	16F	17723388
Hoana6 2 40	1	ROO	390	Jockey-3	32699	X:17726493-17726531	17726493	17726531	17726493	17726531	16C	17678211	16F	17723388
Jockey-3	1	Hoana6	32699	Gypsy8-I	1	X:17759230-17759247	17759230	17759247	17759230	17759247	16C	17678211	16F	17723388
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:17759248-17759344	17759248	17759344	17759248	17759344	16C	17678211	16F	17723388
Jockey-3	1	Gypsy8-I	1	Jockey-3	2599	X:17759345-17759370	17759345	17759370	17759345	17759370	16C	17678211	16F	17723388
Jockey-3	1	Jockey-3	2599	Jockey-3	7560	X:17761969-17762112	17761969	17762112	17761969	17762112	16C	17678211	16F	17723388
Jockey-3	1	Jockey-3	7560	TART	13108	X:17769672-17769931	17769672	17769931	17769672	17769931	16C	17678211	16F	17723388
TART	1	Jockey-3	13108	Gypsy-22	19265	X:17783039-17783172	17783039	17783172	17783039	17783172	16D	17776522	16F	17723388
Gypsy-22	1	TART	19265	Jockey-6	2404	X:17802437-17802527	17802437	17802527	17802437	17802527	16D	17776522	16F	17723388
Jockey-6	1	Gypsy-22	2404	1.688	2391	X:17804931-17805053	17804931	17805053	17804931	17805053	16D	17776522	16F	17723388
1.688	2	Jockey-6	2391	Gypsy8-I	20432	X:17807444-17807891	17807444	17807600	17807600	17807891	16D	17776522	16F	17723388
Gypsy8-I	1	1.688	20432	Jockey-3	587	X:17828323-17828404	17828323	17828404	17828323	17828404	16D	17776522	16F	17723388
Jockey-3	1	Gypsy8-I	587	REP-2	3677	X:17828991-17829254	17828991	17829254	17828991	17829254	16D	17776522	16F	17723388
REP-2	1	Jockey-3	3677	Jockey-3	1831	X:17832931-17833007	17832931	17833007	17832931	17833007	16D	17776522	16F	17723388
Jockey-3	1	REP-2	1831	Gypsy8-I	1	X:17834838-17834856	17834838	17834856	17834838	17834856	16D	17776522	16F	17723388
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:17834857-17834974	17834857	17834974	17834857	17834974	16D	17776522	16F	17723388
Jockey-3	2	Gypsy8-I	1	Jockey-1	1128	X:17834975-17835871	17834975	17835001	17835503	17835871	16D	17776522	16F	17723388
Jockey-1	1	Jockey-3	1128	DNAREP1	22507	X:17836999-17837051	17836999	17837051	17836999	17837051	16D	17776522	16F	17723388
DNAREP1	2	Jockey-1	22507	Helitron-N1	4852	X:17859558-17859738	17859558	17859693	17859696	17859738	16E	17841788	16F	17723388
Helitron-N1	1	DNAREP1	4852	Gypsy8-I	26685	X:17864590-17864655	17864590	17864655	17864590	17864655	16E	17841788	16F	17723388
Gypsy8-I	2	Helitron-N1	26685	Hoana5	27199	X:17891340-17891489	17891340	17891360	17891467	17891489	16F	17883262	16F	17723388
Hoana5 2 187	1	Gypsy8-I	27199	BARI1	38348	X:17918688-17918866	17918688	17918866	17918688	17918866	16F	17883262	16F	17723388
BARI1 37 88	1	Hoana5	38348	BARI1	-5	X:17957214-17957264	17957214	17957264	17957214	17957264	16F	17883262	16F	17723388
BARI1 38 99	1	BARI1	-5	DNAREP1	76	X:17957259-17957321	17957259	17957321	17957259	17957321	16F	17883262	16F	17723388
DNAREP1	1	BARI1	76	BARI1	772	X:17957397-17957451	17957397	17957451	17957397	17957451	16F	17883262	16F	17723388
BARI1 1637 1704	1	DNAREP1	772	BARI1	-5	X:17958223-17958290	17958223	17958290	17958223	17958290	16F	17883262	16F	17723388
BARI1 37 99	1	BARI1	-5	Helitron-N1	7160	X:17958285-17958348	17958285	17958348	17958285	17958348	16F	17883262	16F	17723388
Helitron-N1	1	BARI1	7160	P-1	6177	X:17965508-17965665	17965508	17965665	17965508	17965665	16F	17883262	16F	17723388
P-1	1	Helitron-N1	6177	DNAREP1	2549	X:17971842-17971902	17971842	17971902	17971842	17971902	16F	17883262	16F	17723388
DNAREP1	2	P-1	2549	ROOA	6380	X:17974451-17974682	17974451	17974506	17974622	17974682	16F	17883262	16F	17723388
ROOA	1	DNAREP1	6380	Transib-3	902	X:17981062-17981227	17981062	17981227	17981062	17981227	16F	17883262	16F	17723388
Transib-3	2	ROOA	902	TransibN1	3602	X:17982129-17982510	17982129	17982297	17982389	17982510	16F	17883262	16F	17723388
TransibN1	1	Transib-3	3602	Homo6	1939	X:17986112-17986217	17986112	17986217	17986112	17986217	16F	17883262	16F	17723388
Homo6 827 908	1	TransibN1	1939	P-1	16492	X:17988156-17988244	17988156	17988244	17988156	17988244	16F	17883262	16F	17723388
P-1	1	Homo6	16492	Gypsy24-I	20514	X:18004736-18004848	18004736	18004848	18004736	18004848	16F	17883262	16F	17723388
Gypsy24-I	1	P-1	20514	CR1-4	24317	X:18025362-18025398	18025362	18025398	18025362	18025398	16F	17883262	17A	18007905
CR1-4	1	Gypsy24-I	24317	Homo6	502	X:18049715-18049746	18049715	18049746	18049715	18049746	16F	17883262	17A	18007905
Homo6 842 922	1	CR1-4	502	TART	6200	X:18050248-18050328	18050248	18050328	18050248	18050328	16F	17883262	17A	18007905
TART	1	Homo6	6200	Jockey-3	637	X:18056528-18056692	18056528	18056692	18056528	18056692	16F	17883262	17A	18007905
Jockey-3	1	TART	637	M4DM	3189	X:18057329-18057411	18057329	18057411	18057329	18057411	16F	17883262	17A	18007905
M4DM 1 1435	1	Jockey-3	3189	BS2	15036	X:18060600-18062021	18060600	18062021	18060600	18062021	16F	17883262	17A	18007905
BS2 4187 4721	1	M4DM	15036	Jockey-3	17468	X:18077057-18077592	18077057	18077592	18077057	18077592	16F	17883262	17A	18007905
Jockey-3	2	BS2	17468	TART	28406	X:18095060-18096046	18095060	18095132	18095972	18096046	16F	17883262	17A	18007905
TART	1	Jockey-3	28406	Jockey-3	24536	X:18124452-18124535	18124452	18124535	18124452	18124535	16F	17883262	17A	18007905
Jockey-3	1	TART	24536	BEL-21	6212	X:18149071-18149174	18149071	18149174	18149071	18149174	16F	17883262	17A	18007905
BEL-21	1	Jockey-3	6212	DNAREP1	32303	X:18155386-18155429	18155386	18155429	18155386	18155429	16F	17883262	17A	18007905
DNAREP1	1	BEL-21	32303	Homo3	12243	X:18187732-18188341	18187732	18188341	18187732	18188341	17A	18168380	17A	18007905
Homo3 1 108	1	DNAREP1	12243	BARI1	3616	X:18200584-18200687	18200584	18200687	18200584	18200687	17A	18168380	17A	18007905
BARI1 41 88	1	Homo3	3616	BARI1	-5	X:18204303-18204349	18204303	18204349	18204303	18204349	17A	18168380	17A	18007905
BARI1 39 99	1	BARI1	-5	Gypsy-23	29503	X:18204344-18204405	18204344	18204405	18204344	18204405	17A	18168380	17A	18007905
Gypsy-23	1	BARI1	29503	Jockey-3	1	X:18233908-18233928	18233908	18233928	18233908	18233928	17A	18168380	17A	18007905
Jockey-3	1	Gypsy-23	1	DNAREP1	10487	X:18233929-18234065	18233929	18234065	18233929	18234065	17A	18168380	17A	18007905
DNAREP1	1	Jockey-3	10487	DNAREP1	2608	X:18244552-18245029	18244552	18245029	18244552	18245029	17A	18168380	17A	18007905
DNAREP1	2	DNAREP1	2608	Jockey-9	51242	X:18247637-18247845	18247637	18247707	18247730	18247845	17A	18168380	17A	18007905
Jockey-9	1	DNAREP1	51242	DNAREP1	37723	X:18299087-18299292	18299087	18299292	18299087	18299292	17A	18168380	17B	18249472
DNAREP1	1	Jockey-9	37723	ISFUN1	1554	X:18337015-18337072	18337015	18337072	18337015	18337072	17A	18168380	17B	18249472
ISFUN1 182 223	1	DNAREP1	1554	BEL-1	32711	X:18338626-18338667	18338626	18338667	18338626	18338667	17A	18168380	17B	18249472
BEL-1	1	ISFUN1	32711	Jockey-5	1758	X:18371378-18371448	18371378	18371448	18371378	18371448	17A	18168380	17C	18351053
Jockey-5	1	BEL-1	1758	BEL-4	1855	X:18373206-18373252	18373206	18373252	18373206	18373252	17A	18168380	17C	18351053
BEL-4	1	Jockey-5	1855	Gypsy8-I	1	X:18375107-18375202	18375107	18375202	18375107	18375202	17A	18168380	17C	18351053
Gypsy8-I	1	BEL-4	1	BEL-2	7929	X:18375203-18375231	18375203	18375231	18375203	18375231	17A	18168380	17C	18351053
BEL-2	1	Gypsy8-I	7929	Jockey-3	10173	X:18383160-18383205	18383160	18383205	18383160	18383205	17A	18168380	17C	18351053
Jockey-3	1	BEL-2	10173	Jockey-3	20054	X:18393378-18393481	18393378	18393481	18393378	18393481	17A	18168380	17C	18351053
Jockey-3	1	Jockey-3	20054	Gypsy-38	12445	X:18413535-18413609	18413535	18413609	18413535	18413609	17A	18168380	17C	18351053
Gypsy-38	1	Jockey-3	12445	DNAREP1	15608	X:18426054-18426133	18426054	18426133	18426054	18426133	17B	18419764	17C	18351053
DNAREP1	2	Gypsy-38	15608	Gypsy8-I	18462	X:18441741-18442008	18441741	18441808	18441828	18442008	17B	18419764	17C	18351053
Gypsy8-I	1	DNAREP1	18462	Hoana5	8482	X:18460470-18460538	18460470	18460538	18460470	18460538	17B	18419764	17C	18351053
Hoana5 2278 2373	1	Gypsy8-I	8482	Hoana5	76	X:18469020-18469095	18469020	18469095	18469020	18469095	17B	18419764	17C	18351053
Hoana5 1 250	1	Hoana5	76	Hopseu2	13463	X:18469171-18469412	18469171	18469412	18469171	18469412	17B	18419764	17C	18351053
Hopseu2 4794 4952	1	Hoana5	13463	hAT-1	4392	X:18482875-18483036	18482875	18483036	18482875	18483036	17B	18419764	17C	18351053
hAT-1	1	Hopseu2	4392	Jockey-6	818	X:18487428-18487564	18487428	18487564	18487428	18487564	17B	18419764	17C	18351053
Jockey-6	1	hAT-1	818	Helitron-1N1	2557	X:18488382-18488424	18488382	18488424	18488382	18488424	17B	18419764	17C	18351053
Helitron-1N1	1	Jockey-6	2557	TART	8787	X:18490981-18491026	18490981	18491026	18490981	18491026	17B	18419764	17C	18351053
TART	1	Helitron-1N1	8787	Transib-11	48300	X:18499813-18499897	18499813	18499897	18499813	18499897	17B	18419764	17C	18351053
Transib-11	1	TART	48300	Homo6	27778	X:18548197-18548353	18548197	18548353	18548197	18548353	17C	18502715	17D	18500180
Homo6 812 874	1	Transib-11	27778	DMRT1B	25376	X:18576131-18576193	18576131	18576193	18576131	18576193	17C	18502715	17D	18500180
DMRT1B 4788 4988	1	Homo6	25376	DMRT1B	-1	X:18601569-18601767	18601569	18601767	18601569	18601767	17C	18502715	17D	18500180
DMRT1B 4487 4545	1	DMRT1B	-1	Transib-7	9	X:18601766-18601824	18601766	18601824	18601766	18601824	17C	18502715	17D	18500180
Transib-7	1	DMRT1B	9	Transib-6	198	X:18601833-18602386	18601833	18602386	18601833	18602386	17C	18502715	17D	18500180
Transib-6	1	Transib-7	198	Gypsy8-I	3484	X:18602584-18602727	18602584	18602727	18602584	18602727	17C	18502715	17D	18500180
Gypsy8-I	1	Transib-6	3484	BEL-1	12082	X:18606211-18606328	18606211	18606328	18606211	18606328	17C	18502715	17D	18500180
BEL-1	1	Gypsy8-I	12082	hAT-N1B	10985	X:18618410-18618452	18618410	18618452	18618410	18618452	17C	18502715	17D	18500180
hAT-N1B	1	BEL-1	10985	DNAREP1	1	X:18629437-18629474	18629437	18629474	18629437	18629474	17C	18502715	17D	18500180
DNAREP1	1	hAT-N1B	1	TART	1411	X:18629475-18630098	18629475	18630098	18629475	18630098	17C	18502715	17D	18500180
TART	1	DNAREP1	1411	P-1	3166	X:18631509-18631590	18631509	18631590	18631509	18631590	17C	18502715	17D	18500180
P-1	1	TART	3166	DNAREP1	25031	X:18634756-18634839	18634756	18634839	18634756	18634839	17C	18502715	17D	18500180
DNAREP1	1	P-1	25031	P	1	X:18659870-18659943	18659870	18659943	18659870	18659943	17D	18653463	17E	18635052
P	1	DNAREP1	1	DNAREP1	4271	X:18659944-18660075	18659944	18660075	18659944	18660075	17D	18653463	17E	18635052
DNAREP1	1	P	4271	P	1	X:18664346-18664419	18664346	18664419	18664346	18664419	17D	18653463	17E	18635052
P	1	DNAREP1	1	Jockey-3	11770	X:18664420-18664551	18664420	18664551	18664420	18664551	17D	18653463	17E	18635052
Jockey-3	1	P	11770	hAT-2	8505	X:18676321-18676456	18676321	18676456	18676321	18676456	17D	18653463	17E	18635052
hAT-2	1	Jockey-3	8505	TART	607	X:18684961-18685038	18684961	18685038	18684961	18685038	17D	18653463	17E	18635052
TART	1	hAT-2	607	Galileo	4595	X:18685645-18685762	18685645	18685762	18685645	18685762	17D	18653463	17E	18635052
Galileo	1	TART	4595	Jockey-3	7140	X:18690357-18690399	18690357	18690399	18690357	18690399	17D	18653463	17F	18690388
Jockey-3	2	Galileo	7140	Jockey-3	1177	X:18697539-18698041	18697539	18697659	18697924	18698041	17D	18653463	17F	18690388
Jockey-3	1	Jockey-3	1177	DNAREP1	15630	X:18699218-18699694	18699218	18699694	18699218	18699694	17D	18653463	17F	18690388
DNAREP1	1	Jockey-3	15630	Gypsy-2	-3	X:18715324-18715420	18715324	18715420	18715324	18715420	17D	18653463	17F	18690388
Gypsy-2	2	DNAREP1	-3	Gypsy-34	-2	X:18715417-18716276	18715417	18715806	18715807	18716276	17D	18653463	17F	18690388
Gypsy-34	1	Gypsy-2	-2	Gypsy-2	2	X:18716274-18716847	18716274	18716847	18716274	18716847	17D	18653463	17F	18690388
Gypsy-2	1	Gypsy-34	2	DNAREP1	1	X:18716849-18718214	18716849	18718214	18716849	18718214	17D	18653463	17F	18690388
DNAREP1	1	Gypsy-2	1	REP-2	6790	X:18718215-18718618	18718215	18718618	18718215	18718618	17D	18653463	17F	18690388
REP-2	1	DNAREP1	6790	REP-2	11048	X:18725408-18725447	18725408	18725447	18725408	18725447	17D	18653463	17F	18690388
REP-2	2	REP-2	11048	FB4	51304	X:18736495-18737293	18736495	18736642	18737254	18737293	17D	18653463	17F	18690388
FB4	2	REP-2	51304	Jockey-3	1421	X:18788597-18791032	18788597	18789931	18790075	18791032	17D	18653463	18A	18779312
Jockey-3	1	FB4	1421	BEL-21	6979	X:18792453-18792517	18792453	18792517	18792453	18792517	17D	18653463	18A	18779312
BEL-21	1	Jockey-3	6979	HelitronN-1	37806	X:18799496-18799544	18799496	18799544	18799496	18799544	17D	18653463	18A	18779312
HelitronN-1	1	BEL-21	37806	Jockey-3	7640	X:18837350-18837425	18837350	18837425	18837350	18837425	17E	18803708	18A	18779312
Jockey-3	1	HelitronN-1	7640	Jockey-6	6546	X:18845065-18845169	18845065	18845169	18845065	18845169	17E	18803708	18A	18779312
Jockey-6	1	Jockey-3	6546	Gypsy-1	1897	X:18851715-18851763	18851715	18851763	18851715	18851763	17E	18803708	18A	18779312
Gypsy-1	1	Jockey-6	1897	DMRP1	838	X:18853660-18853732	18853660	18853732	18853660	18853732	17E	18803708	18A	18779312
DMRP1 15 72	1	Gypsy-1	838	DMRP1	12	X:18854570-18854627	18854570	18854627	18854570	18854627	17E	18803708	18A	18779312
DMRP1 277 336	1	DMRP1	12	Helitron-2	14480	X:18854639-18854715	18854639	18854715	18854639	18854715	17E	18803708	18A	18779312
Helitron-2	1	DMRP1	14480	Transib-10	6446	X:18869195-18869250	18869195	18869250	18869195	18869250	17F	18858041	18A	18779312
Transib-10	1	Helitron-2	6446	M4DM	10	X:18875696-18875746	18875696	18875746	18875696	18875746	17F	18858041	18A	18779312
M4DM 2 105	1	Transib-10	10	Polinton-1	16026	X:18875756-18875858	18875756	18875858	18875756	18875858	17F	18858041	18A	18779312
Polinton-1	1	M4DM	16026	ACCORD	9172	X:18891884-18891943	18891884	18891943	18891884	18891943	17F	18858041	18A	18779312
ACCORD	1	Polinton-1	9172	ROO	3273	X:18901115-18901156	18901115	18901156	18901115	18901156	17F	18858041	18A	18779312
ROO	1	ACCORD	3273	BS	1246	X:18904429-18904556	18904429	18904556	18904429	18904556	17F	18858041	18A	18779312
BS 2069 2136	1	ROO	1246	Jockey2	257	X:18905802-18905877	18905802	18905877	18905802	18905877	17F	18858041	18A	18779312
Jockey2 3335 3390	1	BS	257	Invader3	17642	X:18906134-18906191	18906134	18906191	18906134	18906191	17F	18858041	18A	18779312
Invader3	2	Jockey2	17642	TART	11590	X:18923833-18924506	18923833	18923966	18923985	18924506	17F	18858041	18A	18779312
TART	1	Invader3	11590	DNAREP1	1570	X:18936096-18936156	18936096	18936156	18936096	18936156	18A	18936075	18A	18779312
DNAREP1	1	TART	1570	DNAREP1	3970	X:18937726-18938154	18937726	18938154	18937726	18938154	18A	18936075	18A	18779312
DNAREP1	1	DNAREP1	3970	BEL-21	12207	X:18942124-18942316	18942124	18942316	18942124	18942316	18A	18936075	18A	18779312
BEL-21	1	DNAREP1	12207	HeT-A3	7922	X:18954523-18954573	18954523	18954573	18954523	18954573	18A	18936075	18A	18779312
HeT-A3	1	BEL-21	7922	TART	3116	X:18962495-18962551	18962495	18962551	18962495	18962551	18A	18936075	18A	18779312
TART	1	HeT-A3	3116	TART	11171	X:18965667-18965985	18965667	18965985	18965667	18965985	18A	18936075	18A	18779312
TART	1	TART	11171	Helena	19426	X:18977156-18977283	18977156	18977283	18977156	18977283	18A	18936075	18A	18779312
Helena	1	TART	19426	Jockey-3	2441	X:18996709-18996849	18996709	18996849	18996709	18996849	18A	18936075	18A	18779312
Jockey-3	1	Helena	2441	DNAREP1	5588	X:18999290-18999544	18999290	18999544	18999290	18999544	18A	18936075	18A	18779312
DNAREP1	1	Jockey-3	5588	Jockey-8	13	X:19005132-19005286	19005132	19005286	19005132	19005286	18A	18936075	18A	18779312
Jockey-8	1	DNAREP1	13	DM297	42	X:19005299-19005384	19005299	19005384	19005299	19005384	18A	18936075	18A	18779312
DM297	1	Jockey-8	42	DM412	28	X:19005426-19005919	19005426	19005919	19005426	19005919	18A	18936075	18A	18779312
DM412 997 1973	1	DM297	28	DM412	-6	X:19005947-19006895	19005947	19006895	19005947	19006895	18A	18936075	18A	18779312
DM412 1 496	1	DM412	-6	DM412B	1	X:19006889-19007356	19006889	19007356	19006889	19007356	18A	18936075	18A	18779312
DM412B	1	DM412	1	DM297	1	X:19007357-19007874	19007357	19007874	19007357	19007874	18A	18936075	18A	18779312
DM297	1	DM412B	1	Gypsy-9	1	X:19007875-19011378	19007875	19011378	19007875	19011378	18A	18936075	18A	18779312
Gypsy-9	4	DM297	1	DM297	1	X:19011379-19014379	19011379	19011740	19014018	19014379	18A	18936075	18A	18779312
DM297	1	Gypsy-9	1	Jockey-8	2760	X:19014380-19014644	19014380	19014644	19014380	19014644	18A	18936075	18A	18779312
Jockey-8	1	DM297	2760	DNAREP1	48	X:19017404-19017489	19017404	19017489	19017404	19017489	18A	18936075	18A	18779312
DNAREP1	1	Jockey-8	48	I	16657	X:19017537-19017934	19017537	19017934	19017537	19017934	18A	18936075	18A	18779312
I	2	DNAREP1	16657	HeT-A3	20786	X:19034591-19038652	19034591	19037568	19037564	19038652	18A	18936075	18A	18779312
HeT-A3	1	I	20786	Transib-1	4600	X:19059438-19059482	19059438	19059482	19059438	19059482	18A	18936075	18B	19042534
Transib-1	1	HeT-A3	4600	Helitron-1	4	X:19064082-19064130	19064082	19064130	19064082	19064130	18A	18936075	18B	19042534
Helitron-1	2	Transib-1	4	Jockey-6	3718	X:19064134-19064278	19064134	19064172	19064216	19064278	18A	18936075	18B	19042534
Jockey-6	1	Helitron-1	3718	REP-2	10027	X:19067996-19068206	19067996	19068206	19067996	19068206	18A	18936075	18B	19042534
REP-2	1	Jockey-6	10027	DNAREP1	12	X:19078233-19078359	19078233	19078359	19078233	19078359	18A	18936075	18B	19042534
DNAREP1	2	REP-2	12	G5	81	X:19078371-19078644	19078371	19078544	19078535	19078644	18A	18936075	18B	19042534
G5	1	DNAREP1	81	DMRP1	2904	X:19078725-19078788	19078725	19078788	19078725	19078788	18A	18936075	18B	19042534
DMRP1 38 299	1	G5	2904	DMRPR	60561	X:19081692-19081921	19081692	19081921	19081692	19081921	18A	18936075	18B	19042534
DMRPR 134 168	1	DMRP1	60561	Gypsy-22	568	X:19142482-19142518	19142482	19142518	19142482	19142518	18A	18936075	18B	19042534
Gypsy-22	1	DMRPR	568	Gypsy-5	16114	X:19143086-19143144	19143086	19143144	19143086	19143144	18A	18936075	18B	19042534
Gypsy-5	1	Gypsy-22	16114	DNAREP1	2102	X:19159258-19159323	19159258	19159323	19159258	19159323	18A	18936075	18C	19152418
DNAREP1	1	Gypsy-5	2102	Jockey-9	22511	X:19161425-19161630	19161425	19161630	19161425	19161630	18A	18936075	18C	19152418
Jockey-9	2	DNAREP1	22511	DNAREP1	2194	X:19184141-19184911	19184141	19184396	19184388	19184911	18A	18936075	18C	19152418
DNAREP1	1	Jockey-9	2194	Gypsy-31	1041	X:19187105-19187500	19187105	19187500	19187105	19187500	18A	18936075	18C	19152418
Gypsy-31	1	DNAREP1	1041	TART	1	X:19188541-19188600	19188541	19188600	19188541	19188600	18A	18936075	18C	19152418
TART	1	Gypsy-31	1	Helitron-N1	630	X:19188601-19188713	19188601	19188713	19188601	19188713	18A	18936075	18C	19152418
Helitron-N1	1	TART	630	Helitron-N2	4	X:19189343-19189591	19189343	19189591	19189343	19189591	18A	18936075	18C	19152418
